title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
IOI Properties celebrates National Day with Grand 305 Giveaway campaign to reward homeseekers with incentives,https://www.klsescreener.com/v2/news/view/1376689,2024-08-19 07:16:54,2024-08-19 17:50:22,2024-08-19 07:00:09,"IOI Properties Group Bhd (""IOIPG"") is giving back to property seekers with its IOI Grand 305 Giveaway campaign, offering an exciting range of rewards and incentives. Purchasers can enjoy special rebates, zero entry including free MOT, free maintenance charges, furnishing packages, renovation & solar panel subsidies and more, selecting from the developer's vibrant portfolio of contemporary residential properties across Klang Valley and Johor.","<div class=""imgw-800 pb-5 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""The IOI Grand 305 Giveaway takes the pain points out of the property ownership process, in support of the national housing agenda."" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/Dynamic_1-4_BC_IMG3.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/Dynamic_1-4_BC_IMG3.jpg"" /></a>
<div class=""thumb-cap"">The IOI Grand 305 Giveaway takes the pain points out of the property ownership process, in support of the national housing agenda.</div>
</div>

<div class=newsTextDataWrap",,,https://assets.theedgemarkets.com/Dynamic_1-4_BC_Thumb.jpg,https://assets.theedgemarkets.com/Dynamic_1-4_BC_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Danone leverages scale to deliver excellence in business with new Danone Business Services centre,https://www.klsescreener.com/v2/news/view/1376687,2024-08-19 07:16:53,2024-08-19 17:50:18,2024-08-19 07:00:00,"Unbeknownst to many, Danone marked an important milestone on July 10 — the Danone Business Services (DBS) centre in Kuala Lumpur celebrated its first birthday.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/DANONE-bc190824_img1_theedgemalaysia.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/DANONE-bc190824_img1_theedgemalaysia.jpg"" /></a></div>

<div class=newsTextDataWrapInner><p>Unbeknownst to many, Danone marked an important milestone on July 10 — the Danone Business Services (DBS) centre in Kuala Lumpur celebrated its first birthday.</p></div>

<div class=newsTextDataWrapInner><p>The centre was opened without much fanfare,",,,https://assets.theedgemarkets.com/DANONE-bc190824_thumb_theedgemalaysia.jpg,https://assets.theedgemarkets.com/DANONE-bc190824_thumb_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
IGP: Disciplinary action taken against officer on failure to declare assets,https://www.klsescreener.com/v2/news/view/1376685,2024-08-19 01:50:46,2024-08-19 17:50:14,2024-08-19 01:43:26,KUALA LUMPUR (Aug 18): The disciplinary action taken against a police officer accused of assaulting a disabled e-hailing driver in May was due to his failure to declare his assets.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Aug 18): The disciplinary action taken against a police officer accused of assaulting a disabled e-hailing driver in May was due to his failure to declare his assets.</p></div>

<div class=newsTextDataWrapInner><p>Inspector-General of Police (IGP)&nbsp;Tan Sri Razarudin Husain said&nbsp;the decision was made after an investigation by Bukit Aman’s Integrity and Standard Compliance Department (JIPS) and that the necessary actions had&nbsp;been implemented.</p></div>

<div class=newsTextDataWrapInner><p>“When an officer is detained for wrongdo",,,https://assets.theedgemarkets.com/03072023-new-IGP-police-Tan-Sri-Razarudin-Husain-speaks-on-state-elections-Georgetown-Penang_20240819013642_bernama.jpg,https://assets.theedgemarkets.com/03072023-new-IGP-police-Tan-Sri-Razarudin-Husain-speaks-on-state-elections-Georgetown-Penang_20240819013642_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
PMO’s media and strategic communications director Rozaid passes away,https://www.klsescreener.com/v2/news/view/1376683,2024-08-19 01:50:45,2024-08-19 17:35:26,2024-08-19 01:29:59,"KUALA LUMPUR (Aug 18): Director of Media and Strategic Communications at the Prime Minister's Office (PMO) Rozaid Abdul Rahman passed away at 7pm on Sunday night at his home in Putra Heights, Subang Jaya, near here.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Aug 18): Director of Media and Strategic Communications at&nbsp;the Prime Minister's Office (PMO) Rozaid Abdul Rahman passed away at 7pm on Sunday night at his home in Putra Heights, Subang Jaya, near here.</p></div>

<div class=newsTextDataWrapInner><p>The passing of the former <em>Sinar Harian</em>&nbsp;group chief editor was confirmed by the PMO when contacted by <em>Bernama</em>.</p></div>

<div class=newsTextDataWrapInner><p>Rozaid, 59, had received treatment at the Sultan Idris Shah Hospital, Serdang (formerly Serdang Hospital) in ear",新闻,,https://assets.theedgemarkets.com/PMO-media-n-strategic-comm-director-Rozaid-Abdul-Rahman-passes-away-59-Sun19082024-svdoff-nst_20240819012403_bernama.jpg,https://assets.theedgemarkets.com/PMO-media-n-strategic-comm-director-Rozaid-Abdul-Rahman-passes-away-59-Sun19082024-svdoff-nst_20240819012403_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
3R issue: Police to call Muhyiddin to provide statement on Tuesday,https://www.klsescreener.com/v2/news/view/1376681,2024-08-19 01:21:03,2024-08-19 17:19:54,2024-08-19 01:04:32,"KUALA LUMPUR (Aug 18): Perikatan Nasional chairman Tan Sri Muhyiddin Yassin will be called to provide his statement on Tuesday (Aug 20) over his speech that allegedly touched on 3R issues (race, religion, royalty) while campaigning for the recent Nenggiri state by-election.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Aug 18): Perikatan Nasional chairman Tan Sri Muhyiddin Yassin will be called to provide his statement on Tuesday (Aug 20) over his speech that allegedly touched on 3R issues (race, religion, royalty) while campaigning for the recent Nenggiri state by-election.</p></div>

<div class=newsTextDataWrapInner><p>Inspector-General of Police Tan Sri Razarudin Husain said the police have received 29 reports from various parties regarding the matter so far.</p></div>

<div class=newsTextDataWrapInner><p>""We are calling him to provide his statement on",新闻,,https://assets.theedgemarkets.com/20240304-MUHYIDDIN-Yassin-KL-Courts-C-ZHD-966_20240819005742_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240304-MUHYIDDIN-Yassin-KL-Courts-C-ZHD-966_20240819005742_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Palm oil importing countries to be invited to join orangutan conservation in Sabah in-situ — minister,https://www.klsescreener.com/v2/news/view/1376679,2024-08-19 01:02:11,2024-08-19 17:19:51,2024-08-19 00:52:18,"SANDAKAN (Aug 18): Malaysia is inviting palm oil importing countries to get involved in orangutan conservation efforts in Sabah, through an in-situ approach in its natural habitat.","<div class=newsTextDataWrapInner><p>SANDAKAN (Aug 18): Malaysia is inviting palm oil importing countries to get involved in orangutan conservation efforts in Sabah, through an in-situ approach&nbsp;in its natural habitat.</p></div>

<div class=newsTextDataWrapInner><p>Plantation and Commodities Minister Datuk Seri Johari Abdul Ghani said the decision was taken after several months of evaluating feedback on the idea of ​​orangutan diplomacy, which was discussed at the Biodiversity Forum 2024 in Pahang in May this year.</p></div>

<div class=newsTextDataWrapInner><p>He said the in-situ appro",新闻,,https://assets.theedgemarkets.com/wildlife-orangutan-baby-Sepilok-Orangutan-Rehabilitation-Ctr-Sabah-Jan11.2004-px-BazukiMuhammad-crop-nonrat_20240819004203_reuters.jpg,https://assets.theedgemarkets.com/wildlife-orangutan-baby-Sepilok-Orangutan-Rehabilitation-Ctr-Sabah-Jan11.2004-px-BazukiMuhammad-crop-nonrat_20240819004203_reuters.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Malaysia halts new oil palm plantations to preserve forest cover — minister,https://www.klsescreener.com/v2/news/view/1376677,2024-08-19 00:50:00,2024-08-19 17:05:16,2024-08-19 00:34:12,SANDAKAN (Aug 18): Malaysia has pledged to halt new oil palm plantations in forest areas to support sustainability and maintain its current forest cover of 54%.,"<div class=newsTextDataWrapInner><p>SANDAKAN (Aug 18): Malaysia has pledged to halt new oil palm plantations in forest areas to support sustainability and maintain its current forest cover of 54%.</p></div>

<div class=newsTextDataWrapInner><p>Plantation and Commodities Minister Datuk Seri Johari Abdul Ghani said that palm fruits harvested from deforested areas will be barred from entering palm oil mills.</p></div>

<div class=newsTextDataWrapInner><p>""Factories accepting such fruits will be prohibited from exporting or selling their products. I believe we have enough oil palm plantations.",新闻,,https://assets.theedgemarkets.com/396486374-palm-oil-plantation-worker-harvest-px-MPOA-story-Sat11032023_20240819002332_bloomberg.jpg,https://assets.theedgemarkets.com/396486374-palm-oil-plantation-worker-harvest-px-MPOA-story-Sat11032023_20240819002332_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
MOH: Surveillance increased at Malaysia’s entry points after mpox declared global health emergency,https://www.klsescreener.com/v2/news/view/1376675,2024-08-19 00:32:03,2024-08-19 16:50:00,2024-08-19 00:19:53,"PUTRAJAYA (Aug 18): The Health Ministry (MOH) will increase surveillance at Malaysia’s international entry points and advocacy on monkeypox (mpox), following the disease being declared as a Public Health Emergency of International Concern (PHEIC) by the World Health Organization (WHO) for the second time on Aug 14, 2024.","<div class=newsTextDataWrapInner><p>PUTRAJAYA (Aug 18): The Health Ministry (MOH) will increase surveillance at Malaysia’s international entry points and advocacy on monkeypox (mpox),&nbsp;following the disease being declared as a Public Health Emergency of International Concern (PHEIC) by the World Health Organization (WHO) for the second time on Aug 14, 2024.</p></div>

<div class=newsTextDataWrapInner><p>The ministry also announced that all travellers with reported mpox cases need to monitor their own health status daily, including symptoms of mpox infection for 21 days from their arrival",Edge,,https://assets.theedgemarkets.com/monkeypox-virus-cells-under-microscope-1200x800_20240819000816_bloomberg.jpg,https://assets.theedgemarkets.com/monkeypox-virus-cells-under-microscope-1200x800_20240819000816_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
myWaqafPTPTN: Empowering education and community development,https://www.klsescreener.com/v2/news/view/1376665,2024-08-19 00:06:16,2024-08-19 16:30:35,2024-08-19 00:00:00,"Waqf, an Islamic philanthropic practice, involves the endowment of assets or wealth by individuals or organisations for public or charitable purposes. Historically, waqf has played a pivotal role in the socioeconomic development of Islamic societies, providing sustainable support for various causes, including education, healthcare and infrastructure.","<div class=newsTextDataWrapInner><p>Waqf, an Islamic philanthropic practice, involves the endowment of assets or wealth by individuals or organisations for public or charitable purposes. Historically, waqf has played a pivotal role in the socioeconomic development of Islamic societies, providing sustainable support for various causes, including education, healthcare and infrastructure.</p></div>

<div class=""embed-right imgw-300""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/PTPTN_BC19082024_quote-1_theedgemalaysia.jpg"" />
<div class=""my-caption"" style=""color: #2d3382 !important",,,https://assets.theedgemarkets.com/PTPTN_BC19082024_thumb_theedgemalaysia.jpg,https://assets.theedgemarkets.com/PTPTN_BC19082024_thumb_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Boustead Properties Berhad: Creating Another New Flagship Township,https://www.klsescreener.com/v2/news/view/1376663,2024-08-19 00:06:15,2024-08-19 16:03:07,2024-08-19 00:00:00,"Nestled amidst the serene landscapes of Semenyih, Selangor, Mutiara Hills stands as a testament to thoughtful urban planning and sustainable living. Developed by Boustead Properties Berhad, this burgeoning residential hub harmonises with its natural surroundings while offering modern conveniences just 30 kilometres from Kuala Lumpur.","<div class=newsTextDataWrapInner><p>Nestled amidst the serene landscapes of Semenyih, Selangor, Mutiara Hills stands as a testament to thoughtful urban planning and sustainable living. Developed by Boustead Properties Berhad, this burgeoning residential hub harmonises with its natural surroundings while offering modern conveniences just 30 kilometres from Kuala Lumpur.</p></div>

<h3 style=""color:#a28d58;"">Easy Access</h3>

<div class=newsTextDataWrapInner><p>The township's strategic location provides easy access to major highways like LEKAS, SILK, and PLUS, ensuring seamless connectivity ",新闻,,https://assets.theedgemarkets.com/Boustead-Mutiara-Hill-BC_Thumb.jpg,https://assets.theedgemarkets.com/Boustead-Mutiara-Hill-BC_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
