title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
"DOSM: Unemployed persons dropped to 567,800 individuals in December 2023",https://www.klsescreener.com/v2/news/view/1276273,2024-02-09 23:20:33,2024-02-13 09:19:20,2024-02-09 23:16:40,"PUTRAJAYA (Feb 9): The number of unemployed persons in December 2023 dipped to 567,800 individuals (November 2023: 569,000 unemployed), with an unemployment rate of 3.3%, according to the latest Labour Force statistics from the Department of Statistics Malaysia (DOSM).","<div class=newsTextDataWrapInner><p>PUTRAJAYA (Feb 9): The number of unemployed persons in December 2023 dipped to 567,800 individuals (November 2023: 569,000 unemployed), with an unemployment rate of 3.3%, according to the latest Labour Force statistics from the Department of Statistics Malaysia (DOSM).</p></div>

<div class=newsTextDataWrapInner><p>Chief statistician Datuk Seri Dr Mohd Uzir Mahidin said&nbsp;that the December figures indicate the nation’s stable economic foundations, driven by continuous&nbsp;growth in economic and social activities.</p></div>

<div class=newsTextDataWra",新闻,,https://assets.theedgemarkets.com/Bkt-Bintang-KL-20210915-Covid-MCO-px5 -ZHD-officer-workers-masks-crop_20240209222510_theedgemalaysia.jpg,https://assets.theedgemarkets.com/Bkt-Bintang-KL-20210915-Covid-MCO-px5 -ZHD-officer-workers-masks-crop_20240209222510_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Reneuco, EVD, Chin Hin, Tex Cycle, MNRB, Zecon and Tuju Setia",https://www.klsescreener.com/v2/news/view/1276271,2024-02-09 23:20:32,2024-02-13 08:17:11,2024-02-09 22:58:09,"KUALA LUMPUR (Feb 9): Here is a brief recap of some corporate announcements that made the news on Friday: Reneuco Bhd, EVD Bhd, Chin Hin Group Bhd, Tex Cycle Technology (M) Bhd, MNRB Holdings Bhd, Zecon Bhd and Tuju Setia Bhd.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): Here is a brief recap of some corporate announcements that made the news on Friday: Reneuco Bhd, EVD Bhd, Chin Hin Group Bhd, Tex Cycle Technology (M) Bhd, MNRB Holdings Bhd, Zecon Bhd&nbsp;and Tuju Setia Bhd.</p></div>

<div class=newsTextDataWrapInner><p><strong>Reneuco Bhd</strong>, whose latest annual report saw a disclaimer of opinion by its external auditor, said its special independent review (SIR) found that the sales transactions and costs with identified customers and suppliers “were sufficiently supported” by relevant docum",,,https://assets.theedgemarkets.com/Companies-in-the-news_20240209224115_theedgemalaysia.jpg,https://assets.theedgemarkets.com/Companies-in-the-news_20240209224115_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"ECRL construction takes into consideration minimal impact, complies with guidelines — MRL",https://www.klsescreener.com/v2/news/view/1276267,2024-02-09 22:50:36,2024-02-13 07:33:59,2024-02-09 22:34:00,"KUALA LUMPUR (Feb 9): The construction works for the East Coast Rail Link (ECRL) project near Desa Melor, Serendah have taken into consideration minimal impact and comply with guidelines and conditions, according to Malaysia Rail Link Sdn Bhd (MRL).","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): The construction works for the East Coast Rail Link (ECRL) project near Desa Melor, Serendah have&nbsp;taken into consideration minimal impact and comply&nbsp;with guidelines and conditions, according to Malaysia Rail Link Sdn Bhd (MRL).</p></div>

<div class=newsTextDataWrapInner><p>MRL, as the owner of the ECRL project, in a statement on Friday concerning a news portal report entitled ""Lebih 60 Kediaman Terjejas Akibat Letupan Terowong ECRL?"" (""More than 60 Homes Affected by ECRL Tunnel Explosion?"")&nbsp;on Thursday&nbsp;said the pr",,,https://assets.theedgemarkets.com/East-Coast-Rail-Link_ECRL_20240209222336_mrl.com_.my_.jpg,https://assets.theedgemarkets.com/East-Coast-Rail-Link_ECRL_20240209222336_mrl.com_.my_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
EVD's suspended director Mah Seong Huak files defamation suit against company,https://www.klsescreener.com/v2/news/view/1276265,2024-02-09 22:18:37,2024-02-13 07:33:57,2024-02-09 22:02:52,"KUALA LUMPUR (Feb 9): EVD Bhd’s suspended executive director of operations and largest shareholder Mah Seong Huak has filed a lawsuit against the transport system solutions company, claiming it had made a defamatory statement against him in a filing with Bursa Malaysia last month.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): EVD Bhd’s suspended executive director of operations and largest shareholder Mah Seong Huak has filed a lawsuit against the transport system solutions company, claiming it had made a defamatory statement against him in a filing with Bursa Malaysia last month.</p></div>

<div class=newsTextDataWrapInner><p>Also named as defendants in the suit are EVD's co-founder cum executive director of corporate Gan Wee Peng, chairman Datuk Dr Syed Muhamad Syed Abdul Kadir and independent and non-executive director Hon Hin See, the company said in a",,,https://assets.theedgemarkets.com/evd-bhd_20240209215540_evd-bhd.jpg,https://assets.theedgemarkets.com/evd-bhd_20240209215540_evd-bhd.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"PM wants police to improve work performance, image and integrity",https://www.klsescreener.com/v2/news/view/1276263,2024-02-09 22:05:44,2024-02-13 01:18:53,2024-02-09 21:46:18,"MELAKA (Feb 9): Prime Minister Datuk Seri Anwar Ibrahim has called on all members of the Royal Malaysian Police (PDRM) to improve their work performance in maintaining public order and security in the country, as well as restore the integrity of the security agency.","<div class=newsTextDataWrapInner><p>MELAKA (Feb 9): Prime Minister Datuk Seri Anwar Ibrahim has called on all members of the Royal Malaysian Police (PDRM)&nbsp;to improve their work performance in maintaining public order and security in the country, as well as restore&nbsp;the integrity of the security agency.</p></div>

<div class=newsTextDataWrapInner><p>He said that the police&nbsp;needs&nbsp;skills and efficiency, with a higher level of professionalism among its personnel, while avoiding involvement in small groups that tarnish its image and reputation.</p></div>

<div class=newsTextD",新闻,,https://assets.theedgemarkets.com/PDRM-Police-Di-Raja-Malaysia-logo-svd-off-24092020story_20240209213734_bernama.jpg,https://assets.theedgemarkets.com/PDRM-Police-Di-Raja-Malaysia-logo-svd-off-24092020story_20240209213734_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Euro Holdings’ major shareholder and former MD Lim Teck Boon continues paring stake, sells another 2.38%",https://www.klsescreener.com/v2/news/view/1276261,2024-02-09 21:18:43,2024-02-13 00:49:42,2024-02-09 21:06:31,"KUALA LUMPUR (Feb 9): Euro Holdings Bhd’s former group managing director and major shareholder Datuk Seri Steven Lim Teck Boon disposed of another 2.38% stake in the furniture maker, trimming his equity interest in the group to 40.84%.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): Euro Holdings Bhd’s former group managing director and major shareholder Datuk Seri Steven Lim Teck Boon disposed of another 2.38% stake in the furniture maker, trimming his equity interest in the group to 40.84%.</p></div>

<div class=newsTextDataWrapInner><p>Teck Boon and his father Datuk Lim Chaw Teng’s investment vehicle SPA Furniture (M) Sdn Bhd sold 30.5 million shares on Feb 7, slashing its shareholding to 522.56 million shares or a 40.7% stake of the group’s base.</p></div>

<div class=newsTextDataWrapInner><p>This came days",,,https://assets.theedgemarkets.com/Euro-Holdings_20240209205752_www.euroholdings.com_.my_.jpg,https://assets.theedgemarkets.com/Euro-Holdings_20240209205752_www.euroholdings.com_.my_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Uzma’s CEO sells 12 million shares, reduces stake to 25.44%",https://www.klsescreener.com/v2/news/view/1276259,2024-02-09 21:02:02,2024-02-12 23:04:14,2024-02-09 20:54:51,KUALA LUMPUR (Feb 9): Uzma Bhd’s managing director-cum-group chief executive officer (CEO) Datuk Kamarul Redzuan Muhamed has sold 12 million shares or 3.01% of his stake in the oil and gas (O&G) services provider for RM13.58 million.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): Uzma Bhd’s managing director-cum-group chief executive officer (CEO) Datuk Kamarul Redzuan Muhamed has sold 12 million shares or 3.01% of his stake in the oil and gas (O&amp;G) services provider for RM13.58 million.</p></div>

<div class=newsTextDataWrapInner><p>According to a filing with Bursa Malaysia on Friday, the shares were held by Tenggiri Tuah Sdn Bhd, a company owned by Kamarul Redzuan. The disposals were via an off-market transaction at RM1.13 per share.</p></div>

<div class=newsTextDataWrapInner><p>Prior to the disposal,",,,https://assets.theedgemarkets.com/Uzma_20240209204521_www.uzmagroup.com_.jpg,https://assets.theedgemarkets.com/Uzma_20240209204521_www.uzmagroup.com_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Ringgit closes higher against US dollar,https://www.klsescreener.com/v2/news/view/1276255,2024-02-09 20:48:36,2024-02-12 16:48:56,2024-02-09 20:30:50,"KUALA LUMPUR (Feb 9): The ringgit ended the week higher against the US dollar on Friday, despite the greenback’s resiliency, which stayed strong amid fading hopes of an early US rate cut and strong United States (US) economic data, dealers said.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): The ringgit ended the week higher against the US dollar on Friday, despite the greenback’s resiliency, which stayed strong amid fading hopes of an early US rate cut and strong United States (US) economic data, dealers said.</p></div>

<div class=newsTextDataWrapInner><p>At 6pm, the ringgit rose to 4.7595/7705 against the US dollar, from Thursday's closing rate of 4.7705/7745.</p></div>

<div class=newsTextDataWrapInner><p>Bank Muamalat Malaysia Bhd chief economist Dr Mohd Afzanizam Abdul Rashid said the local currency was mostly hig",,,https://assets.theedgemarkets.com/ringgit-20230510094843-13-without-watermark_20240209202120_bloomberg.jpg,https://assets.theedgemarkets.com/ringgit-20230510094843-13-without-watermark_20240209202120_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
MIDF projects Malaysia’s jobless rate to stay at 3.4% in 2024,https://www.klsescreener.com/v2/news/view/1276253,2024-02-09 20:31:56,2024-02-12 16:04:09,2024-02-09 20:13:58,"KUALA LUMPUR (Feb 9): MIDF Research has projected Malaysia’s average unemployment rate to remain at 3.4% in 2024, as the country’s labour market is expected to strengthen further during the year.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): MIDF Research has projected Malaysia’s average unemployment rate to remain at 3.4% in 2024, as the country’s labour market is expected to strengthen further during the year.</p></div>

<div class=newsTextDataWrapInner><p>The positive labour market outlook is driven by the encouraging momentum in the domestic economy and recovery in external trade, said MIDF in a note on Friday.</p></div>

<div class=newsTextDataWrapInner><p>“Malaysia’s labour market continued on an improving trend, as the unemployment rate maintained at a post-pande",Edge,,https://assets.theedgemarkets.com/395794877-Malaysia-office-workers-wages-pay-cost-of-living-corporate-Wed15022023_20240209200805_bloomberg.jpg,https://assets.theedgemarkets.com/395794877-Malaysia-office-workers-wages-pay-cost-of-living-corporate-Wed15022023_20240209200805_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Tex Cycle subscribes to Chin Hin's RM10 mil perpetual medium-term notes,https://www.klsescreener.com/v2/news/view/1276245,2024-02-09 20:16:50,2024-02-12 15:18:51,2024-02-09 20:02:40,KUALA LUMPUR (Feb 9): Tex Cycle Technology (M) Bhd has subscribed for RM10 million in nominal value of perpetual medium-term notes (MTNs) issued by Chin Hin Group Bhd.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Feb 9): Tex Cycle Technology (M) Bhd has subscribed for RM10 million in nominal value of perpetual medium-term notes (MTNs) issued by Chin Hin Group Bhd.</p></div>

<div class=newsTextDataWrapInner><p>In its announcement to Bursa Malaysia on Friday, Tex Cycle said the perpetual MTNs are&nbsp;offering a higher return of 7.5% per annum and provide a steady and predictable income stream for the group, as they pay regular interest payments until the redemption of the MTNs.</p></div>

<div class=newsTextDataWrapInner><p>Tex Cycle noted that it h",,,https://assets.theedgemarkets.com/Chin-Hin-Group-Bhd_20240209200009_chinhingroup.com_.jpg,https://assets.theedgemarkets.com/Chin-Hin-Group-Bhd_20240209200009_chinhingroup.com_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
