title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
S&P 500 notches first record high close in 2 years,https://www.klsescreener.com/v2/news/view/1265967,2024-01-20 07:11:32,2024-01-20 07:11:32,2024-01-20 06:57:00,"The S&amp;P 500 posted a record high close on Friday for the first time in two years, fuelled by a rally in chipmakers and other heavyweight technology stocks on optimism around artificial intelligence.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The S&amp;P 500 jumped 1.23% to end the session at 4,839.81 points. The Nasdaq jumped 1.70% to 15,310.97 points, while Dow rose 1.05% to 37,863.80 points.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: The S&amp;P 500 posted a record high close on Friday for the first time in two years, fuelled by a rally in chipmakers and other heavyweight technology stocks on optimism around artificial intelligence.</p><p>The benchmark's close confirmed that the",,,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501015.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501015.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Wall St Week Ahead: Maligned US real estate sector draws buyers,https://www.klsescreener.com/v2/news/view/1265965,2024-01-20 07:11:32,2024-01-20 07:11:32,2024-01-20 06:50:00,"Falling inflation and expectations of an economic soft landing are buoying hopes for US real estate stocks in 2024, even as the sector continues to lag the broader market.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Global fund managers increased their exposure to REITs by 15 percentage points in December, pushing allocations to 12-month highs. — Reuters</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: Falling inflation and expectations of an economic soft landing are buoying hopes for US real estate stocks in 2024, even as the sector continues to lag the broader market.</p><p>Real estate investment trusts (REITs) were among the worst performing sectors over th",,,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501014.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501014.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Oil drops slightly on China demand concerns,https://www.klsescreener.com/v2/news/view/1265961,2024-01-20 06:55:23,2024-01-20 06:55:23,2024-01-20 06:45:00,Oil prices settled slightly lower on Friday but recorded a weekly gain as Middle East tensions and disruptions to oil output offset concerns about the Chinese and global economies.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Brent futures settled 54 cents lower at US$78.56 a barrel. US West Texas Intermediate crude fell 67 cents to settle at US$73.41.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: Oil prices settled slightly lower on Friday but recorded a weekly gain as Middle East tensions and disruptions to oil output offset concerns about the Chinese and global economies.</p><p>Brent futures settled 54 cents lower at US$78.56 a barrel. US West Texas Intermediate cr",,,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501013.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/20/2501013.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"SARA 2024: Five-fold rise in allocations to benefit 700,000 recipients",https://www.klsescreener.com/v2/news/view/1265959,2024-01-20 02:05:25,2024-01-22 10:19:35,2024-01-20 02:00:37,"The Sumbangan Asas Rahmah (SARA) programme this year is expected to benefit over 700,000 recipients with RM700 million in allocations, a five-fold increase, compared to 210,000 recipients with an expenditure of RM130 million last year.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): The Sumbangan Asas Rahmah (SARA) programme this year is expected to benefit over 700,000 recipients with RM700 million in allocations, a five-fold increase, compared to 210,000 recipients with an expenditure of RM130 million last year.</p></div>

<div class=newsTextDataWrapInner><p>Prime Minister Datuk Seri Anwar Ibrahim said that it was to improve SARA as a targeted subsidy aid to those who are most affected by rising costs of living.</p></div>

<div class=newsTextDataWrapInner><p>“The Malaysian economy’s transformation begins wit",Edge,,https://assets.theedgemarkets.com/anwar_6.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"YNH reveals 2022 turnkey construction details, applies internal controls to address land deal disclosure oversight",https://www.klsescreener.com/v2/news/view/1265957,2024-01-20 01:48:27,2024-01-22 10:19:32,2024-01-20 01:46:05,"YNH Property Bhd, in which prominent investor Datuk Dr Yu Kuan Chon is the largest shareholder with a 32.6% stake, shared details of a turnkey construction contract (TCA) in relation to a RM150 million land deal in Desa Sri Hartamas in response to a query from Bursa Malaysia.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): YNH Property Bhd, in which prominent investor Datuk Dr Yu Kuan Chon is the largest shareholder with a 32.6% stake, shared details of a turnkey construction contract (TCA) in relation to a RM150 million land deal in Desa Sri Hartamas in response to a query from Bursa Malaysia.</p></div>

<div class=newsTextDataWrapInner><p>According to YNH's bourse filing on Friday, the TCA was entered into by YNH's wholly-owned subsidiary Kar Sin Bhd (KSB) and the landowner Great Wall Park Sdn Bhd (GWP) on June 20, 2016, to build a mixed residential ",Edge,,https://assets.theedgemarkets.com/YNH-Property_ynhb.com_.my__11.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Business associations, restaurant operators object to actions by Fomema",https://www.klsescreener.com/v2/news/view/1265955,2024-01-20 01:48:27,2024-01-22 09:49:32,2024-01-20 01:33:22,"Several business associations, including restaurant operators, are protesting against Fomema Sdn Bhd's move to increase the fee rate and the frequency of medical examinations for foreign workers as the decisions were made without any discussion with stakeholders.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): Several business associations, including restaurant operators, are protesting against Fomema Sdn Bhd's move to increase the fee rate and the frequency of medical examinations for foreign workers as the decisions were made without any discussion with stakeholders.</p></div>

<div class=newsTextDataWrapInner><p>Malaysian Muslim Restaurant Owners’ Association, Malaysian Indian Restaurant Owners’ Association, Federation Of Malaysian Business Associations and Malaysian Indian Muslim Chamber Of Commerce And Industry in a joint statement sa",,,https://assets.theedgemarkets.com/fomema.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Cuepacs president urges stern action against slander of Chief Secretary,https://www.klsescreener.com/v2/news/view/1265953,2024-01-20 01:48:26,2024-01-22 09:34:38,2024-01-20 01:26:16,The Congress of Unions of Employees in the Public and Civil Services (Cuepacs) president Datuk Dr Adnan Mat called for stern action against the mastermind spreading allegations about the Chief Secretary to the Government (KSN) Tan Sri Mohd Zuki Ali being investigated by the Malaysian Anti-Corruption Commission (MACC).,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): The Congress of Unions of Employees in the Public and Civil Services (Cuepacs) president Datuk Dr Adnan Mat called for stern action against the mastermind spreading allegations about the Chief Secretary to the Government (KSN) Tan Sri Mohd Zuki Ali being investigated by the Malaysian Anti-Corruption Commission (MACC).</p></div>

<div class=newsTextDataWrapInner><p>Adnan emphasised the spread of such slander on social media has potentially negative consequences on public service institutions and government trust.</p></div>

<div cla",Edge,,https://assets.theedgemarkets.com/cuepacs_1.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Plantation and Commodities Ministry discusses ways to help rubber glove industry,https://www.klsescreener.com/v2/news/view/1265951,2024-01-20 01:31:52,2024-01-22 09:32:32,2024-01-20 01:22:58,The Plantation and Commodities Ministry held a discussion on Friday with the Malaysian Rubber Glove Manufacturers Association (MARGMA) on measures to resolve critical issues towards ensuring the industry’s ability to meet global challenges.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): The Plantation and Commodities Ministry held a discussion on Friday with the Malaysian Rubber Glove Manufacturers Association (MARGMA) on measures to resolve critical issues towards ensuring the industry’s ability to meet global challenges.</p></div>

<div class=newsTextDataWrapInner><p>Its minister Datuk Seri Johari Abdul Ghani said the Malaysian rubber glove industry is now operating amid a challenging export environment, with local companies facing stiff competition, especially from countries that have access to cheaper energy.</p",新闻,,https://assets.theedgemarkets.com/Glove_theedgemalaysia_0.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Capital A, Eupe Corp, Silver Ridge, Jentayu Sustainables, Betamek, Edelteq, TSA Group, LB Aluminium, Tanco Holdings, Kinergy Advancement, Heitech Padu and YNH Property",https://www.klsescreener.com/v2/news/view/1265949,2024-01-20 01:21:17,2024-01-22 09:19:32,2024-01-20 01:10:48,"KUALA LUMPUR (Jan 19): Here is a brief recap of some corporate announcements that made news on Friday:

Capital A Bhd now has up till June 30, 2024 to submit its proposal to regularise its Practice Note 17 (PN17) condition after getting Bursa Malaysia's approval for anot...","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 19): Here is a brief recap of some corporate announcements that made news on Friday:</p></div>

<div class=newsTextDataWrapInner><p><strong>Capital A Bhd</strong> now has up till June 30, 2024 to submit its proposal to regularise its Practice Note 17 (PN17) condition after getting Bursa Malaysia's approval for another six-month extension — its fourth extension in a row. The group was placed in Bursa's PN17 list of financially-distressed entities in January 2022. It was initially supposed to submit the plan by Jan 7, 2023, but the deadline",新闻,,https://assets.theedgemarkets.com/companies_120.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Let’s take scammers to the cleaners,https://www.klsescreener.com/v2/news/view/1266013,2024-01-20 07:12:11,2024-01-20 07:12:11,2024-01-20 00:00:00,"Every day, without fail, we have seen reports about how individuals are scammed by all sorts of methods and strategies. The victims are innocent but simply trapped in a situation, thinking that they will get rich quickly.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Financial education is key to limiting the likelihood of someone falling into a scam. </p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>EVERY day, without fail, we have seen reports about how individuals are scammed by all sorts of methods and strategies. The victims are innocent but simply trapped in a situation, thinking that they will get rich quickly.</p><p>Scams itself are now a pandemic as they are so widespread to the extent that what is reported is on",,,https://apicms.thestar.com.my/uploads/images/2024/01/20/2500989.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/20/2500989.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
