title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Bukit Bayu a perfect blend of nature and luxury [WATCH],https://www.klsescreener.com/v2/news/view/1365441,2024-07-27 11:10:25,2024-07-27 11:10:25,2024-07-27 11:01:11,"Situated in the heart of nature, Bukit Bayu in U10 is a luxury property that stands out as a tranquil retreat where lush greenery blends with a close-knit community.Developed by Kimlun Land Sdn Bhd, the exclusive property com- prises ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>Situated in the heart of nature, Bukit Bayu in U10 is a luxury property that stands out as a tranquil retreat where lush greenery blends with a close-knit community.</p><p>Developed by Kimlun Land Sdn Bhd, the exclusive property com- prises five phases.</p><p>An artist&#039;s impression of Bukit Bayu in U10, Shah Alam.</p><p>The company is finalising Phase 2A, which includes 16 units slated for completion by the end of next year.</p><p>Each bungalow sits on land ranging from 7,500 sq ft to 11,000 sq ft, with a built-up area of betwee",Corporate,,https://assets.nst.com.my/images/articles/bayu26_NSTfield_image_listing_featured_v2.var_1722049433.jpg,https://assets.nst.com.my/images/articles/bayu_1722049425.jpg,79,NST,https://www.nst.com.my/business/corporate
"The Week Ahead: FOMC meeting in focus, US Democratic presidential candidate could be announced",https://www.klsescreener.com/v2/news/view/1365437,2024-07-27 10:06:06,2024-07-28 23:51:09,2024-07-27 10:00:00,The main focus this week will be the US Federal Open Market Committee (FOMC) meeting on July 30 and 31.,"<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in The Edge Malaysia Weekly on July 29, 2024 - August 4, 2024</span></p></div><div class=newsTextDataWrapInner><p>The main focus this week will be the <b>US Federal Open Market Committee</b> (FOMC) meeting on July 30 and 31.</p></div>

<div class=newsTextDataWrapInner><p>Although Federal Reserve chair Jerome Powell signalled at end-2023 that <b>interest rate cuts </b>could happen in 2024, they have yet to occur.</p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=newsTextData",Edge,,https://assets.theedgemarkets.com/FS_WA_TEM1534_The-Week-Ahead_theedgemalaysia.jpg,https://assets.theedgemarkets.com/FS_WA_TEM1534_The-Week-Ahead_theedgemalaysia.jpg,54,TheEdge,http://www.theedgemarkets.com/options/edge
A major win in Sarawak’s bid to reclaim rights,https://www.klsescreener.com/v2/news/view/1365429,2024-07-27 08:48:51,2024-07-29 15:19:55,2024-07-27 08:45:14,"Sarawak certainly had more good reasons to celebrate its 61st year of independence last Monday (July 22).

In conjunction with the celebration, the state saw the inauguration of a new methanol plant in Bintulu and the signing of gas sales agreements — the first after state-owned Petroleum Sarawak Bhd (Petros) became the sole gas aggregator, taking over from Petroliam Nasional Bhd (Petronas).","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (July 27): Sarawak certainly had more good reasons to celebrate its 61st year of independence last Monday (July 22).</p></div>

<div class=newsTextDataWrapInner><p>In conjunction with the celebration, the state saw the inauguration of a new methanol plant in Bintulu and the signing of gas sales agreements — the first after state-owned Petroleum Sarawak Bhd (Petros) became the sole gas aggregator, taking over from Petroliam Nasional Bhd (Petronas).</p></div>

<div class=newsTextDataWrapInner><p>A few days earlier, Sarawak had inked a memorand",新闻,,https://assets.theedgemarkets.com/TEM_Weekly_Highlights_1534.jpg,https://assets.theedgemarkets.com/TEM_Weekly_Highlights_1534.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Under pressure in China, Mercedes trims 2024 car profit outlook",https://www.klsescreener.com/v2/news/view/1365427,2024-07-27 08:20:25,2024-07-27 08:20:25,2024-07-27 08:10:35,"Mercedes-Benz on Friday narrowed its annual profit margin forecast for its core car division as the German luxury automaker faces fierce competition in China, though new models should lift sales in the second half of the year.The company said ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>Mercedes-Benz on Friday narrowed its annual profit margin forecast for its core car division as the German luxury automaker faces fierce competition in China, though new models should lift sales in the second half of the year.</p><p>The company said it now expected an adjusted return on sales in the range of 10-11% this year, down from its previous target range of 10-12%.</p><p>Mercedes&#039; cars division achieved a 10.2% return on sales in the second quarter, while its adjusted earnings came in below analyst expectations.</p><p>Mer",Corporate,,https://assets.nst.com.my/images/articles/sedes26_NSTfield_image_listing_featured_v2.var_1722039210.jpg,https://assets.nst.com.my/images/articles/mercedes_1722039203.jpg,79,NST,https://www.nst.com.my/business/corporate
Wall St Week Ahead: Investors brace for tech earnings,https://www.klsescreener.com/v2/news/view/1365425,2024-07-27 07:44:25,2024-07-27 07:44:25,2024-07-27 07:36:00,"Rattled investors are bracing for earnings from the market’s biggest tech companies, a Federal Reserve policy meeting and closely watched employment data in a week that could determine the near-term trajectory of US stocks following a bout of severe turbulence.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The blistering rallies in the world’s biggest tech companies this year pushed markets higher, but have sparked concerns about stretched valuations. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: Rattled investors are bracing for earnings from the market’s biggest tech companies, a Federal Reserve policy meeting and closely watched employment data in a week that could determine the near-term trajectory of US stocks following a bout of s",,,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825532.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825532.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Oil ends week lower on China demand fears,https://www.klsescreener.com/v2/news/view/1365423,2024-07-27 07:33:25,2024-07-27 07:33:25,2024-07-27 07:26:00,"Oil futures fell about 1.5% on Friday, finishing the week lower on declining Chinese demand and hopes of a Gaza ceasefire agreement that could ease Middle East tensions and accompanying supply concerns.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Brent crude settled down US$1.24, or 1.5%, at US$81.13 a barrel. West Texas Intermediate crude ended US$1.12, or 1.4%, lower at US$77.16 a barrel.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>HOUSTON: Oil futures fell about 1.5% on Friday, finishing the week lower on declining Chinese demand and hopes of a Gaza ceasefire agreement that could ease Middle East tensions and accompanying supply concerns.</p><p>Brent crude settled down US$1.24, or 1.5%, at US$",,,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825522.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825522.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Wall St settles higher on inflation data, tech stocks",https://www.klsescreener.com/v2/news/view/1365421,2024-07-27 07:33:24,2024-07-27 07:33:24,2024-07-27 07:21:00,"Wall Street's major indices ended higher on Friday as investors flocked back to tech megacaps that had triggered broad sell-offs earlier in the week, and inflation data boosted optimism that the Federal Reserve will soon commence cutting interest rates.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The S&amp;P 500 gained 59.88 points, or 1.11%, at 5,459.10 points, while the Nasdaq climbed 176.16 points, or 1.03%, to 17,357.88. The Dow rose 654.27 points, or 1.64%, to 40,589.34. — Reuters</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: Wall Street's major indices ended higher on Friday as investors flocked back to tech megacaps that had triggered broad sell-offs earlier in the week, and inflation data boosted optimism that the Federal Reserve ",,,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825518.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825518.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Premier: Sarawak expects to ink S&P on Affin Bank deal in a month,https://www.klsescreener.com/v2/news/view/1365359,2024-07-27 00:06:18,2024-07-28 23:51:06,2024-07-27 00:00:00,"SARAWAK expects to formalise a deal to raise its stake in Affin Bank Bhd to about 30% in about a month, according to the state’s premier Tan Sri Abang Johari Openg.

In an exclusive interview with The Edge in Kuala Lumpur last Friday (July 19), Abang Johari said the state is committed to...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in The Edge Malaysia Weekly on July 22, 2024 - July 28, 2024</span></p></div><div class=newsTextDataWrapInner><p>SARAWAK expects to formalise a deal to raise its stake in Affin Bank Bhd to about 30% in about a month, according to the state’s premier Tan Sri Abang Johari Openg.</p></div>

<div class=newsTextDataWrapInner><p>In an exclusive interview with The Edge in Kuala Lumpur last Friday (July 19), Abang Johari said the state is committed to seeing through the deal but first needs to sort out",Edge,,https://assets.theedgemarkets.com/Abang-Johari_TEM1533_20240724134015_theedgemalaysia.jpg,https://assets.theedgemarkets.com/Abang-Johari_TEM1533_20240724134015_theedgemalaysia.jpg,54,TheEdge,http://www.theedgemarkets.com/options/edge
SKB Shutters readies for the future,https://www.klsescreener.com/v2/news/view/1365419,2024-07-27 07:22:21,2024-07-27 07:22:21,2024-07-27 00:00:00,"One of the older companies listed on Bursa Malaysia, roller shutter manufacturer and exporter SKB Shutters Corp Bhd has had its fair share of challenges in the past.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Going the distance: (From left), Melissa, Danny and Michelle at SKB Shutters’ corporate office-cum-manufacturing facility in Kota Damansara, Selangor.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>ONE of the older companies listed on Bursa Malaysia, roller shutter manufacturer and exporter <a href=""/business/marketwatch/stocks/?qcounter=SKBSHUT"" target=""_blank"">SKB Shutters</a><a href=""http://charts.thestar.com.my/?s=SKBSHUT"" target=""_blank""><img class=""go",,,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825263.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825263.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
ESG reporting standards must be elevated,https://www.klsescreener.com/v2/news/view/1365417,2024-07-27 07:11:38,2024-07-27 07:11:38,2024-07-27 00:00:00,"The environmental, social, and governance (ESG) criteria are a set of standards used to evaluate a company’s operations and performance in certain key areas.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Agriculturist and paraplegic Dr Billy Tang.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>THE environmental, social, and governance (ESG) criteria are a set of standards used to evaluate a company’s operations and performance in certain key areas.</p><p>These standards have become crucial for promoting sustainable and responsible business practices.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825261.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/27/2825261.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
