title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Rafizi: Malaysia has potential to reclaim Asian Tiger status,https://www.klsescreener.com/v2/news/view/1366437,2024-07-30 08:00:33,2024-07-30 08:00:33,2024-07-30 07:52:58,"PUTRAJAYA: Malaysia has the potential to regain its status as an Asian Tiger due to its strength in emerging economic sectors, said Economy Minister Rafizi Ramli.Rafizi said this hinged on the country&#039;s ability to thrive in future economic ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>PUTRAJAYA: Malaysia has the potential to regain its status as an Asian Tiger due to its strength in emerging economic sectors, said Economy Minister Rafizi Ramli.</p><p>Rafizi said this hinged on the country&#039;s ability to thrive in future economic sectors, particularly sustainable energy, rather than relying on gross domestic product measurements.</p><p>He said Malaysia&#039;s achievement in data centre development, as well as the potential for expansion in the electronics and chip industries, were critical aspects in revitalisin",Economy,,https://assets.nst.com.my/images/articles/asiantigerpk_NSTfield_image_listing_featured_v2.var_1722297175.jpg,https://assets.nst.com.my/images/articles/PJ180324AZ025_%281%29_1722297169.jpg,81,NST,https://www.nst.com.my/business/economy
Positive response from investors ,https://www.klsescreener.com/v2/news/view/1366435,2024-07-30 08:00:33,2024-07-30 08:00:33,2024-07-30 07:51:30,"KUALA LUMPUR: The recent rollout of policy changes has enhanced the government&#039;s reform credentials to restore Malaysia&#039;s status as an Asian Tiger, according to two banks which helped arranged an investor engagement session in Singapore last weekend.The ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The recent rollout of policy changes has enhanced the government&#039;s reform credentials to restore Malaysia&#039;s status as an Asian Tiger, according to two banks which helped arranged an investor engagement session in Singapore last weekend.</p><p>The banks, CIMB Group Holdings Bhd and Singapore&#039;s UOB - together with US investment bank JP Morgan - arranged the session in conjuction with Finance Minister II Datuk Seri Amir Hamzah Azizan&#039;s two-day working visit to the republic from July 27.</p><p>Amir Hamza",Economy,,https://assets.nst.com.my/images/articles/tiger29_NSTfield_image_listing_featured_v2.var_1722297087.jpg,https://assets.nst.com.my/images/articles/28bh3rr_1722297081.jpg,81,NST,https://www.nst.com.my/business/economy
"5G cybersecurity testing centre to be established, says Gobind",https://www.klsescreener.com/v2/news/view/1366425,2024-07-30 07:50:23,2024-07-30 07:50:23,2024-07-30 07:49:52,"KUALA LUMPUR: A national 5G cybersecurity testing centre will be established to boost the nation&#039;s cyber threat combatting capabilities, Digital Minister Gobind Singh Deo said today.He said the collaboration agreement signed by Digital Nasional Bhd (DNB) and Cybersecurity ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: A national 5G cybersecurity testing centre will be established to boost the nation&#039;s cyber threat combatting capabilities, Digital Minister Gobind Singh Deo said today.</p><p>He said the collaboration agreement signed by Digital Nasional Bhd (DNB) and Cybersecurity Malaysia (CSM) today aims to strengthen the digital landscape.</p><p>""This partnership entails development of 5G security guidelines, which will be utilized as a fundamental requirement for the industry and it serves as a guiding principle for future 5G ",Corporate,,https://assets.nst.com.my/images/articles/tess29_NSTfield_image_listing_featured_v2.var_1722296989.jpg,https://assets.nst.com.my/images/articles/27xxgobind_1722296982.jpg,79,NST,https://www.nst.com.my/business/corporate
High Court rules in Luno&#039;s favour in negligence case against Yew See Tak,https://www.klsescreener.com/v2/news/view/1366427,2024-07-30 07:50:40,2024-07-30 07:50:40,2024-07-30 07:47:40,KUALA LUMPUR: The Shah Alam High Court has overturned the ruling made by the Petaling Jaya Sessions Court on Yew See Tak&#039;s claim of Luno Malaysia Sdn Bhd&#039;s negligence.Luno said the High Court delivered its verdict today ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The Shah Alam High Court has overturned the ruling made by the Petaling Jaya Sessions Court on Yew See Tak&#039;s claim of Luno Malaysia Sdn Bhd&#039;s negligence.</p><p>Luno said the High Court delivered its verdict today and was in favour of the country&#039;s regulated digital assets exchange.</p><p>The case emphasised the need for customers to maintain the security of their own email accounts, mobile devices and passwords, Luno added.</p><p>In November last year, the Sessions Court ruled in favour of Yew following h",Economy,,https://assets.nst.com.my/images/articles/luno29_NSTfield_image_listing_featured_v2.var_1722296857.jpg,https://assets.nst.com.my/images/articles/6TZ7SSDD4BKGPJLN5HO72Y34VI_1722296850.jpg,81,NST,https://www.nst.com.my/business/economy
MAG gets IATA accreditation across its airlines,https://www.klsescreener.com/v2/news/view/1366469,2024-07-30 08:22:25,2024-07-30 08:22:25,2024-07-30 00:00:00,KUALA LUMPUR: Malaysia Aviation Group’s (MAG) subsidiary Malaysia Airlines and Firefly have been successfully registered in the International Air Transportation Association’s (IATA) Operational Safety Audit (IOSA) in July 2024.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Malaysia Aviation Group’s (MAG) subsidiary Malaysia Airlines and Firefly have been successfully registered in the International Air Transportation Association’s (IATA) Operational Safety Audit (IOSA) in July 2024.</p><p>This marks the 10th year for Malaysia Airlines and the first completed audit for Firefly as an IOSA-registered airline, signifying the group’s commitment to ensuring operational safety standards in line with IATA’s global benchmarks.</p><p>“The regist",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829972.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829972.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Westports guides for a low container volume growth rate,https://www.klsescreener.com/v2/news/view/1366467,2024-07-30 08:22:25,2024-07-30 08:22:25,2024-07-30 00:00:00,"PETALING JAYA: Westports Holdings Bhd guides for a low single-digit container volume growth rate in financial year 2024 (FY24) pending a tariff hike approval and expansion of Westports 2 (WP2), says Apex Research.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: <a href=""/business/marketwatch/stocks/?qcounter=WPRTS"" target=""_blank"">Westports Holdings Bhd</a><a href=""http://charts.thestar.com.my/?s=WPRTS"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> guides for a low single-digit container volume growth rate in financial year 2024 (FY24) pending a tariff hike approval and expansion of Westports 2 (WP2), says Apex Research.</p><p></p><p>The research firm said the port operato",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829962.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829962.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
George Kent eyes businesses of the future               new director,https://www.klsescreener.com/v2/news/view/1366465,2024-07-30 08:22:24,2024-07-30 08:22:24,2024-07-30 00:00:00,KUALA LUMPUR: George Kent (M) Bhd has appointed Datuk Thomas Leong Yew Hong as its director of strategy and investments from Thursday.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: <a href=""/business/marketwatch/stocks/?qcounter=GKENT"" target=""_blank"">George Kent (M) Bhd</a><a href=""http://charts.thestar.com.my/?s=GKENT"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> has appointed Datuk Thomas Leong Yew Hong as its director of strategy and investments from Thursday.</p><p>The role, which does not constitute a spot on the board of directors, will see Leong, 52, working closely with executive chai",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829974.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829974.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Key developments to spur construction sector,https://www.klsescreener.com/v2/news/view/1366463,2024-07-30 08:11:47,2024-07-30 08:11:47,2024-07-30 00:00:00,"PETALING JAYA: RHB Research believes trading momentum among construction counters will remain strong in the coming quarters, backed by several key developments in the country.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: RHB Research believes trading momentum among construction counters will remain strong in the coming quarters, backed by several key developments in the country.</p><p>The key developments include the Mass Rapid Transit 3 project, which is in the land acquisition process, while the Kuala Lumpur-Singapore High Speed Rail (HSR) project has seen submission of concept proposals in January.</p><p>There is also the expected completion of the study on Johor’s proposal for a",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829960.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829960.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Optimax eyes earnings growth,https://www.klsescreener.com/v2/news/view/1366461,2024-07-30 08:11:44,2024-07-30 08:11:44,2024-07-30 00:00:00,PETALING JAYA: Eye specialist Optimax Holdings Bhd is poised to chart stronger earnings over the next few years from the opening of its new ambulatory care centres (ACCs).,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: Eye specialist <a href=""/business/marketwatch/stocks/?qcounter=OPTIMAX"" target=""_blank"">Optimax Holdings Bhd</a><a href=""http://charts.thestar.com.my/?s=OPTIMAX"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> is poised to chart stronger earnings over the next few years from the opening of its new ambulatory care centres (ACCs).</p><p></p><p>Following a recent visit to the company’s new specialist ACC and Neumax clini",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829959.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829959.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Asia’s LNG imports shift higher as Europe’s fade,https://www.klsescreener.com/v2/news/view/1366459,2024-07-30 08:11:43,2024-07-30 08:11:43,2024-07-30 00:00:00,"ASIA continues to draw liquefied natural gas (LNG) from Europe with imports in July rising to the most in six months, even as spot prices stayed near seven-month highs.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">An LNG (Liquefied Natural Gas) ship loads gas to a cruise ship in Barcelona, Spain, January 29, 2024. - REUTERS/Albert Gea/File Photo </p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>ASIA continues to draw liquefied natural gas (LNG) from Europe with imports in July rising to the most in six months, even as spot prices stayed near seven-month highs.</p><p>The top-importing region is on track for arrivals of 24.85 million tonnes of the super-chilled fuel, up from 22.60 million in June and the highest since ",,,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829969.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/30/2829969.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
