title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Championing Urban Biodiversity for People and the Planet,https://www.klsescreener.com/v2/news/view/1335847,2024-06-03 00:06:04,2024-06-04 16:05:13,2024-06-03 00:00:00,"Sime Darby Property’s strong emphasis on urban biodiversity highlights its dedication to implementing nature-based solutions to enhance flora and fauna. These efforts are crucial for community resilience, safeguarding future communities and ecosystems, and enriching the quality of life for all. As a proponent of urban biodiversity, the Group is committed to preserving, regenerating, and strengthening healthy ecosystems across its townships and developments.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""Wildlife Park at the City of Elmina"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/SDP-Elimna_BC03062024_thumb_tem.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/SDP-Elimna_BC03062024_img1_tem.jpg"" /></a>
<div class=""thumb-cap"">Wildlife Park at the City of Elmina</div>
</div>

<div class=newsTextDataWrapInner><p>Sime Darby Property’s strong emphasis on urban biodiversity highlights its dedication to implementing nature-based solutions to enhance flora and f",,,https://assets.theedgemarkets.com/SDP-Elimna_BC03062024_thumb_tem.jpg,https://assets.theedgemarkets.com/SDP-Elimna_BC03062024_thumb_tem.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Ringgit to remain in tight range versus US dollar,https://www.klsescreener.com/v2/news/view/1335949,2024-06-03 09:33:26,2024-06-03 09:33:26,2024-06-03 00:00:00,"KUALA LUMPUR: The ringgit is likely to remain in range-bound trading against the US dollar this week as markets further digest the global economic outlook, says an analyst.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The ringgit is likely to remain in range-bound trading against the US dollar this week as markets further digest the global economic outlook, says an analyst.</p><p>Bank Muamalat Malaysia Bhd chief economist Dr Mohd Afzanizam Abdul Rashid said the local currency would likely linger in a narrow range of around 4.7000 after appreciating in the previous week.</p><p>He said the market’s focus started to shift to the upcoming Federal Open Market Committee meeting, which i",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728474.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728474.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Japan’s services sector to raise investments,https://www.klsescreener.com/v2/news/view/1335947,2024-06-03 09:33:26,2024-06-03 09:33:26,2024-06-03 00:00:00,KUALA LUMPUR: Japanese companies in the services sector in Malaysia are expected to increase investments here.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Jetro</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Japanese companies in the services sector in Malaysia are expected to increase investments here.</p><p>Managing director of Japan External Trade Organisation (Jetro) Kuala Lumpur, Koichi Takano, said Japanese restaurants are making forays here while some legal firms are jointly opening branches with Malaysian partners.</p><p>“Malaysia continues to be an attractive destination for Japanese companies, with some planning to expand in the manu",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728469.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728469.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
FBM KLCI likely to face downward pressure,https://www.klsescreener.com/v2/news/view/1335945,2024-06-03 09:33:25,2024-06-03 09:33:25,2024-06-03 00:00:00,"KUALA LUMPUR: Bursa Malaysia is expected to face continued downward pressure this week as investors remain cautious, focusing on defensive sectors and avoiding risky investments.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Bursa Malaysia is expected to face continued downward pressure this week as investors remain cautious, focusing on defensive sectors and avoiding risky investments.</p><p></p><p>Maybank Investment Bank Bhd chartist Nik Ihsan Raja Abdullah said the FBM KLCI may struggle to find an upward momentum unless there are unexpected positive developments in global or local economic data.“Based on the recent global market developments, the benchmark index is expected to face a ",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728468.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728468.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Autodesk board replaces CFO after investigation,https://www.klsescreener.com/v2/news/view/1335943,2024-06-03 09:33:23,2024-06-03 09:33:23,2024-06-03 00:00:00,NEW YORK: Autodesk Inc reassigned its chief financial officer (CFO) after an internal investigation into accounting practices delayed financial filings for weeks.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Autodesk Inc reassigned its chief financial officer (CFO) after an internal investigation into accounting practices delayed financial filings for weeks.</p><p>Deborah Clifford, who has been CFO since March 2021, will become chief strategy officer, effective immediately, the company said last Friday in a statement.</p><p>Elizabeth Rafael, an Autodesk board member, was appointed interim CFO and remains on the board.</p><p>The decision to replace Clifford as CFO was made by",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728467.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728467.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Malaysia’s Islamic finance ecosystem set to attract more investments,https://www.klsescreener.com/v2/news/view/1335941,2024-06-03 09:33:23,2024-06-03 09:33:23,2024-06-03 00:00:00,"KANGAR: The growing Islamic financial ecosystem in Malaysia has the potential to attract more investments, not only from Islamic countries but also from investors who prioritise ethical principles and social responsibility.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KANGAR: The growing Islamic financial ecosystem in Malaysia has the potential to attract more investments, not only from Islamic countries but also from investors who prioritise ethical principles and social responsibility.</p><p>Associate Prof Dr Mohd Zukime Mat Junoh, senior lecturer at the Faculty of Business and Communication, Universiti Malaysia Perlis, said that one of the attractions of the Islamic financial system is its adherence to syariah requirements, transparency, and",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728473.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728473.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Laurentian bucks bank trend by slashing Toronto office space,https://www.klsescreener.com/v2/news/view/1335937,2024-06-03 09:22:31,2024-06-03 09:22:31,2024-06-03 00:00:00,TORONTO: Laurentian Bank of Canada is slashing its Toronto office space by two-thirds as it leans into a hybrid work model and seeks cost savings amid a broader strategic revamp.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>TORONTO: Laurentian Bank of Canada is slashing its Toronto office space by two-thirds as it leans into a hybrid work model and seeks cost savings amid a broader strategic revamp.</p><p>The lender recorded charges of C$13.2mil in the fiscal second quarter “mainly related to the impairment of its premises,” the company said in a statement last Friday.</p><p>The reductions wouldn’t affect Laurentian’s Montreal headquarters, corporate offices in Burlington, Ontario, or network of reta",,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2024/06/03/2728466.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728466.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Rise in credit card and other unsecured debt in Singapore,https://www.klsescreener.com/v2/news/view/1335935,2024-06-03 09:22:30,2024-06-03 09:22:30,2024-06-03 00:00:00,"SINGAPORE: Credit card billings continued to stay above the S$20bil mark in the first quarter of 2024, although there was a slight fall of about 5% from the high of S$24.3bil in the previous quarter.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SINGAPORE: Credit card billings continued to stay above the S$20bil mark in the first quarter of 2024, although there was a slight fall of about 5% from the high of S$24.3bil in the previous quarter.</p><p>The billings first crossed S$20bil in the third quarter of 2022.</p><p>The latest amount of S$23.1bil may have been a dip from the previous quarter, but credit card rollover balance and bad debts written off have risen, according to the credit and charge card statistics from the",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728465.jpeg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728465.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
South Korea’s chip exports lead trade gains supporting economy,https://www.klsescreener.com/v2/news/view/1335933,2024-06-03 09:22:30,2024-06-03 09:22:30,2024-06-03 00:00:00,"SEOUL: South Korea’s export growth continued last month, led by demand for semiconductors, supporting optimism among policymakers for a better-than-expected economic expansion this year.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Renewed optimism: Samsung Electronics reports better-than-expected earnings                           as demand for its memory chips recovers. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SEOUL: South Korea’s export growth continued last month, led by demand for semiconductors, supporting optimism among policymakers for a better-than-expected economic expansion this year.</p><p>Shipments that reflect working-day differences increased 9.2% from a year earlier, according to data released by th",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728152.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728152.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Gap’s red carpet pivot is a hit with shoppers,https://www.klsescreener.com/v2/news/view/1335931,2024-06-03 09:22:29,2024-06-03 09:22:29,2024-06-03 00:00:00,NEW YORK: Wall Street likes what Gap Inc is selling.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">On the mend: Gap’s flagship store in Shanghai, China. The company’s  recent earnings provide evidence of        a textbook retail recovery as sales improved         and margins expanded. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Wall Street likes what Gap Inc is selling.</p><p>The retailer’s shares jumped more than 28% last Friday – the most since November 2023 – following an eye-popping earnings report that showed a fashion overhaul by new chief executive officer Richard Dickso",,,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728154.jpg,https://apicms.thestar.com.my/uploads/images/2024/06/03/2728154.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
