title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
"Experience the pinnacle of exclusivity at KLGCC Resort, Malaysia’s Most Coveted Address",https://www.klsescreener.com/v2/news/view/1357875,2024-07-15 00:04:08,2024-07-15 15:05:28,2024-07-15 00:00:00,"The Kuala Lumpur Golf & Country Club (KLGCC) is the only Malaysian award-winning golfing venue that is internationally acclaimed, being ranked in the Top 100 Platinum Golf & Country Clubs of the World. This prestigious enclave is an experience, where the refined art of golf meets the grandeur of high society...","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""KLGCC Resort is finely crafted for those who seek the finer things in life &lt;br /&gt;&lt;em&gt;(Actual shot of Kuala Lumpur Golf and Country Club)&lt;/em&gt;"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/Sime-Darby-Property-The-Opehra-Launch_IMG1.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/Sime-Darby-Property-The-Opehra-Launch_IMG1.jpg"" /></a>
<div class=""thumb-cap"">KLGCC Resort is finely crafted for those who seek the finer things in life<br />
<em>(Ac",新闻,,https://assets.theedgemarkets.com/Sime-Darby-Property-The-Opehra-Launch_Thumb.jpg,https://assets.theedgemarkets.com/Sime-Darby-Property-The-Opehra-Launch_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"KYUEM’S brightest: Graduates of today, leaders of tomorrow",https://www.klsescreener.com/v2/news/view/1357873,2024-07-15 00:04:07,2024-07-15 15:05:24,2024-07-15 00:00:00,"Picking a university can be an exciting time, as doors open up to potentially life-changing opportunities. It is a pivotal moment where students get to chart the course for their future. They have the chance to delve deeper into a subject they are passionate about, discover new interests they never knew existed, and develop the skills and knowledge that will set them on the path to their dream career. However, it is also natural to come across some hurdles to decision-making. It can be a challenge to find the right fit, not just in terms of interest and learning style, but also in identifying a platform that can help foster academicresilience, independence and intellectual growth.","<div class=newsTextDataWrapInner><p>Picking a university can be an exciting time, as doors open up to potentially life-changing opportunities. It is a pivotal moment where students get to chart the course for their future. They have the chance to delve deeper into a subject they are passionate about, discover new interests they never knew existed, and develop the skills and knowledge that will set them on the path to their dream career. However, it is also natural to come across some hurdles to decision-making. It can be a challenge to find the right fit, not just in terms of interest and lear",新闻,,https://assets.theedgemarkets.com/UEM-KYUEM-Advertorial_Thumb.jpg,https://assets.theedgemarkets.com/UEM-KYUEM-Advertorial_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Industrial park embraces cutting-edge technology and sustainability,https://www.klsescreener.com/v2/news/view/1357871,2024-07-15 00:04:06,2024-07-15 15:05:21,2024-07-15 00:00:00,"A new holistic and futuristic industrial park will soon be seen in Senawang, Negeri Sembilan. Combining cutting-edge technology, flexibility and sustainability, SPD Tech Valley by Seri Pajam Development Group will offer a wide range of amenities and facilities for the convenience of its future users.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""Artist’s impression of SPD Tech Valley integrates office spaces, commercial areas and green spaces"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/SPD-bc150724_img1_theedgemalaysia.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/SPD-bc150724_img1_theedgemalaysia.jpg"" /></a>
<div class=""thumb-cap"">Artist’s impression of SPD Tech Valley integrates office spaces, commercial areas and green spaces</div>
</div>

<div class=newsTextDataWrapInner><p>A new holistic a",新闻,,https://assets.theedgemarkets.com/SPD-bc150724_thumb_theedgemalaysia.jpg,https://assets.theedgemarkets.com/SPD-bc150724_thumb_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Important for Malaysia to continue its efforts against human trafficking,https://www.klsescreener.com/v2/news/view/1357957,2024-07-15 08:11:23,2024-07-15 08:11:23,2024-07-15 00:00:00,"PETALING JAYA: It is crucial that Malaysia continues its efforts against human trafficking and forced labour given its dependency on labour, says Hong Leong Investment Bank (HLIB) Research.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Malaysia is dependent on foreign labour based on 2022’s employment numbers by the Statistics Department, 11.6% of its workforce comprised foreigners.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: It is crucial that Malaysia continues its efforts against human trafficking and forced labour given its dependency on labour, says Hong Leong Investment Bank (HLIB) Research.</p><p>The research house said that failure to do so could lead to economic ramifications such as Tier-3 countries may face ",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801568.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801568.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Forging the AI destiny:  TiPM’s holistic approach,https://www.klsescreener.com/v2/news/view/1357955,2024-07-15 08:11:22,2024-07-15 08:11:22,2024-07-15 00:00:00,"IN a world where artificial intelligence (AI) continues to redefine industries and economies powerfully, Technology Innovation Park Malaysia (TiPM) stands at the forefront of driving innovation and empowering the nation’s AI future through critical initiatives and a holistic approach.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Dr Rais Hussin, CEO of TiPM</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>IN a world where artificial intelligence (AI) continues to redefine industries and economies powerfully, Technology Innovation Park Malaysia (TiPM) stands at the forefront of driving innovation and empowering the nation’s AI future through critical initiatives and a holistic approach.</p><p>To strategically align with Malaysia’s aspiration of becoming a regional AI hub, TiPM aims to fortify the country’s position in the global AI l",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801574.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801574.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Omnicom Media Group CEO to helm MDA for the second term,https://www.klsescreener.com/v2/news/view/1357943,2024-07-15 08:00:37,2024-07-15 08:00:37,2024-07-15 00:00:00,"KUALA LUMPUR: The Malaysian Digital Association (MDA) has announced Eileen Ooi, CEO of Omnicom Media Group Sdn Bhd and Nicholas Sagau, the chief operating officer of REV Media Group, as the president and vice-president respectively at its recent AGM.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">From left: Wang, Ooi, Sagau and Tan at the recently concluded MDA AGM.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The Malaysian Digital Association (MDA) has announced Eileen Ooi, CEO of Omnicom Media Group Sdn Bhd and Nicholas Sagau, the chief operating officer of REV Media Group, as the president and vice-president respectively at its recent AGM.</p><p>Ooi, in a statement, said: “I am thrilled and deeply honoured to be elected as the president of MDA for a second term.</p><p>“I have th",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801083.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801083.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Walking dictionary Matt leaves an indelible mark,https://www.klsescreener.com/v2/news/view/1357941,2024-07-15 07:55:34,2024-07-15 07:55:34,2024-07-15 00:00:00,"PETALING JAYA: Known as the advertising walking dictionary and an inductee to Malaysia’s Advertising Hall of Fame, Mathew Jacob’s demise will be felt dearly in the advertising fraternity.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Industry veteran: Matt was known for his vast knowledge in the advertising and media space.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: Known as the advertising walking dictionary and an inductee to Malaysia’s Advertising Hall of Fame, Mathew Jacob’s demise will be felt dearly in the advertising fraternity.</p><p>The ad industry veteran passed away last Thursday at his home. He was 73.</p><p>Known for his vast knowledge in the advertising and media space, industry leaders described his d",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801567.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801567.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Thorny challenge to US$8bil durian export bid,https://www.klsescreener.com/v2/news/view/1357939,2024-07-15 07:55:33,2024-07-15 07:55:33,2024-07-15 00:00:00,"JAKARTA: Indonesia is seeking to capture a significant share of China’s exploding demand for durian which is worth billions of US dollars, but experts say the country is not in good shape to compete with its more established neighbours.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Lucrative crop: China was the largest importer of durians between 2020 and 2022, accounting for 95% of global demand. — Bernama</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>JAKARTA: Indonesia is seeking to capture a significant share of China’s exploding demand for durian which is worth billions of US dollars, but experts say the country is not in good shape to compete with its more established neighbours.</p><p>Durian, hailed by enthusiasts as the “king of fruit”, has become a focal point in diplomatic",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801077.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801077.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
SK On in talks to supply prismatic batteries,https://www.klsescreener.com/v2/news/view/1357937,2024-07-15 07:55:31,2024-07-15 07:55:31,2024-07-15 00:00:00,"SEOUL: South Korean electric vehicle (EV) battery maker SK On is in talks with automakers to supply prismatic batteries, expanding from its existing pouch-type batteries, a senior executive says, as it scrambles to turn around amid slowing global EV demand.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The logo of SK On is pictured at its EV battery factory in Seosan, South Korea, October 19, 2023. REUTERS/Kim Hong-Ji/File Photo</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SEOUL: South Korean electric vehicle (EV) battery maker SK On is in talks with automakers to supply prismatic batteries, expanding from its existing pouch-type batteries, a senior executive says, as it scrambles to turn around amid slowing global EV demand.</p><p>SK On, a unit of energy group SK Innovation, which supplies EV batteri",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801562.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801562.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Taiwan, India threaten China’s top spot in EM equity portfolios",https://www.klsescreener.com/v2/news/view/1357935,2024-07-15 07:55:29,2024-07-15 07:55:29,2024-07-15 00:00:00,"New York: The race to replace China’s top spot in emerging market (EM) equity portfolios is heating up, with Taiwan and India running neck to neck as formidable rivals.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>New York: The race to replace China’s top spot in emerging market (EM) equity portfolios is heating up, with Taiwan and India running neck to neck as formidable rivals.</p><p>Thanks to record stock rallies, Taiwan and India now command more than 19% weightings each in the MSCI EM Index. That compares to China’s 22.8%, whose standing has steadily shrunk over the past few years, Bloomberg-compiled data show.</p><p>The rise of Taiwan and India is allowing investors to better diversif",,,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801560.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/15/2801560.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
