title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Tesla sales miss by the most in big blow for EVs,https://www.klsescreener.com/v2/news/view/1304379,2024-04-04 07:55:35,2024-04-04 07:55:35,2024-04-04 00:00:00,Tesla Inc had Wall Street analysts second-guessing their models as the first quarter came to a close. One after another reduced their estimate for vehicle deliveries.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Despite all those evident headwinds, most still expected Tesla to sell more vehicles than a year ago. Instead, deliveries ended up dropping 8.5%. — Reuters</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Tesla Inc had Wall Street analysts second-guessing their models as the first quarter came to a close. One after another reduced their estimate for vehicle deliveries.</p><p>They didn’t cut by nearly enough.</p><p>The electric vehicle (EV) maker led by Elon Musk delivered just 386,810 vehicles in ",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627523.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627523.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Office vacancy rate nears 20% to set fresh record, Moody’s says",https://www.klsescreener.com/v2/news/view/1304377,2024-04-04 07:55:34,2024-04-04 07:55:34,2024-04-04 00:00:00,US office vacancies hit a fresh peak in the first quarter as needs continue to evolve with hybrid work setups.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Despite the increase, Moody's said that the early data points to a stable quarter for commercial real estate. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: US office vacancies hit a fresh peak in the first quarter as needs continue to evolve with hybrid work setups.</p><p>Vacancies rose to a record 19.8%, Moody’s Analytics said in a preliminary report, from 19.6% in the fourth quarter of 2023.</p><p>Despite the increase, the firm said that the early data points to a stable quarter f",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627528.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627528.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Intel factory losses widen to US$7bil,https://www.klsescreener.com/v2/news/view/1304375,2024-04-04 07:55:33,2024-04-04 07:55:33,2024-04-04 00:00:00,"Intel Corp, revealing new details about its manufacturing operations, says that losses have deepened at the chipmaker’s factory network and the business may not reach a break-even point for several years.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Making a comeback: An employee works at Intel’s factory in Hillsboro, Oregon. The company expects 2024 to be the peak of its losses and that Intel Foundry will be profitable, on an operating level, ‘midway between now and the end of 2030’. — Intel Corp</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Intel Corp, revealing new details about its manufacturing operations, says that losses have deepened at the chipmaker’s factory network and the business may not reach a break-even point for several ye",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627211.jpg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627211.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Seafood exports rise to US$2bil in the first quarter,https://www.klsescreener.com/v2/news/view/1304373,2024-04-04 07:44:32,2024-04-04 07:44:32,2024-04-04 00:00:00,"Seafood exports were worth nearly US$2bil in the first quarter, 8% up year-on-year, according to the Vietnam Association of Seafood Exporters and Producers (Vasep).","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Vietnamese tra fish is becoming increasingly popular in Japan, with exports rising by 25% in the first quarter. — Vietnam News</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>HO CHI MINH CITY: Seafood exports were worth nearly US$2bil in the first quarter, 8% up year-on-year, according to the Vietnam Association of Seafood Exporters and Producers (Vasep).</p><p>The United States, Japan and China - Hong Kong were the three largest importers. Exports to the United States increased by 16% to US$330mil, with s",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627521.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627521.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Regulator eyes scrutiny of asset manager stakes in US banks,https://www.klsescreener.com/v2/news/view/1304371,2024-04-04 07:44:31,2024-04-04 07:44:31,2024-04-04 00:00:00,"A top US banking regulator is considering a plan to ensure asset management giants BlackRock, Vanguard and State Street stick to their passive roles when it comes to investments in US banks, a senior regulatory official says.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">FDIC's McKernan said he plans to bring such an order up at the FDIC’s April board meeting. — Reuters</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: A top US banking regulator is considering a plan to ensure asset management giants BlackRock, Vanguard and State Street stick to their passive roles when it comes to investments in US banks, a senior regulatory official says.</p><p>Jonathan McKernan, a board member of the Federal Deposit Insurance Corp (FDIC), is championing an order that would direc",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627520.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627520.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Singapore makes room for nature-positive hotels,https://www.klsescreener.com/v2/news/view/1304369,2024-04-04 07:33:35,2024-04-04 07:33:35,2024-04-04 00:00:00,"While many hospitality players in the world are deliberating how they can make their business greener, veteran hotelier Choe Peng Sum has already set his ambitious plan in motion to run hotels that contribute to biodiversity.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Leading the way: Choe speaks during a news conference in Singapore. UOL Group is one of the city-state’s largest property developers. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>SINGAPORE: While many hospitality players in the world are deliberating how they can make their business greener, veteran hotelier Choe Peng Sum has already set his ambitious plan in motion to run hotels that contribute to biodiversity.</p><p>Such nature-positive hotels are a pilot project, the chief executive of Pa",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627215.jpg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627215.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Bank credit increases again in March,https://www.klsescreener.com/v2/news/view/1304367,2024-04-04 07:33:34,2024-04-04 07:33:34,2024-04-04 00:00:00,"After declining in the first two months of this year, credit of the banking industry in March increased by 0.26% compared to the end of 2023 to about 13.6 quadrillion dong, the State Bank of Vietnam (SBV) reports.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Low credit growth in the first months of a year is common. — Vietnam News</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>HANOI: After declining in the first two months of this year, credit of the banking industry in March increased by 0.26% compared to the end of 2023 to about 13.6 quadrillion dong, the State Bank of Vietnam (SBV) reports.</p><p>According to the SBV, the credit of the banking system in the first two months of this year decreased by 0.72% compared to the end of last year.</p><p>Low credit ",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627505.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627505.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
US cancels latest reserve refill plan amid high oil prices,https://www.klsescreener.com/v2/news/view/1304365,2024-04-04 07:22:32,2024-04-04 07:22:32,2024-04-04 00:00:00,The Biden administration won’t move forward with its latest plans to buy oil for the Strategic Petroleum Reserve amid rising prices.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">“We will not award the current solicitations for the Bayou Choctaw SPR site,"" the energy department said. — Bloomberg</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: The Biden administration won’t move forward with its latest plans to buy oil for the Strategic Petroleum Reserve amid rising prices.</p><p>The Energy Department said it was “keeping the taxpayer’s interest at the forefront” in its decision not to purchase as many as three million barrels of oil for a Strategic Petroleum Reserve (SPR)",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627495.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627495.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
HK balances rule of law and development,https://www.klsescreener.com/v2/news/view/1304363,2024-04-04 07:22:30,2024-04-04 07:22:30,2024-04-04 00:00:00,"The recent implementation of the Safeguarding National Security Bill in Hong Kong, 26 years after the return of Hong Kong to the motherland, marks a significant milestone in bolstering the special administrative region’s legal framework for safeguarding national security.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The Safeguarding National Security Bill will play a significant role in strengthening the rule of law in Hong Kong. — China Daily</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>THE recent implementation of the Safeguarding National Security Bill in Hong Kong, 26 years after the return of Hong Kong to the motherland, marks a significant milestone in bolstering the special administrative region’s legal framework for safeguarding national security.</p><p>The belated piece of legislation, based on Article 23 ",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627490.jpeg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627490.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Jakarta has ‘no idea’ about Brunei HSR network,https://www.klsescreener.com/v2/news/view/1304361,2024-04-04 07:12:07,2024-04-04 07:12:07,2024-04-04 00:00:00,"The Indonesian government has denied any knowledge of a proposal by a Bruneian infrastructure company to build a high-speed railway (HSR) network connecting the three countries on Borneo Island – Brunei, Malaysia and Indonesia – dubbed the Trans Borneo Railway.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The project was announced by Brunei-based company Brunergy Utama on its website. — The Jakarta Post</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>JAKARTA: The Indonesian government has denied any knowledge of a proposal by a Bruneian infrastructure company to build a high-speed railway (HSR) network connecting the three countries on Borneo Island – Brunei, Malaysia and Indonesia – dubbed the Trans Borneo Railway.</p><p>Investment Minister Bahlil Lahadalia told reporters on Monday that he was aware of no ",,,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627484.jpg,https://apicms.thestar.com.my/uploads/images/2024/04/04/2627484.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"BHIC, HeiTech Padu, Kobay, Guan Chong, UMediC, MN Holdings, JAG, Tune Protect, UCrest, Kumpulan Kitacon",https://www.klsescreener.com/v2/news/view/1304267,2024-04-04 00:05:56,2024-04-04 16:49:29,2024-04-03 23:47:28,Here is a brief recap of some business news and corporate announcements that made the headlines on Wednesday,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): Here is a brief recap of some business news and corporate announcements that made the headlines on Wednesday:</p></div>

<div class=newsTextDataWrapInner><p><b>Boustead Heavy Industries Corp Bhd</b> (BHIC) will receive a repayment sum of RM49.7 million, as a result of the write-off of the RM384.43 million net debt owed by Lumut Naval Shipyard Sdn Bhd (Lunas). Both parties will enter into an intercompany trade receivables settlement agreement (ITRSA), after BHIC has obtained its shareholders’ approval. The proposed ITRSA is one of th",Edge,,https://assets.theedgemarkets.com/Companies-in-the-news_theedgemalaysia_75.jpg,https://assets.theedgemarkets.com/Companies-in-the-news_theedgemalaysia_75.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Malaysia’s semicon industry seen shielded from immediate impact of TSMC production halt on adequate inventory,https://www.klsescreener.com/v2/news/view/1304263,2024-04-03 23:32:04,2024-04-04 17:45:27,2024-04-04 09:00:00,"Despite the suspension of operations by chip giant Taiwan Semiconductor Manufacturing Company (TSMC), following a significant earthquake on Wednesday, the Malaysian semiconductor industry is not anticipated to face immediate repercussions, as this precautionary measure, along with available inventory, suggests minimal impact.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): Despite the suspension of operations by chip giant Taiwan Semiconductor Manufacturing Company (TSMC), following a significant earthquake on Wednesday, the Malaysian semiconductor industry is not anticipated to face immediate repercussions, as this precautionary measure, along with available inventory, suggests minimal impact.</p></div>

<div class=newsTextDataWrapInner><p>Datuk Seri Wong Siew Hai, president of the Malaysia Semiconductor Industry Association told <i>The Edge</i> that the suspension at TSMC is unlikely to have an imme",Edge,,https://assets.theedgemarkets.com/tsmc 20230915_20230915160215_reuters_0.jpg,https://assets.theedgemarkets.com/tsmc 20230915_20230915160215_reuters_0.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"PM directs ministers to go to the ground to assess goods' prices, supply ahead of Aidilfitri — Fahmi",https://www.klsescreener.com/v2/news/view/1304261,2024-04-03 23:32:02,2024-04-04 16:19:28,2024-04-03 23:17:37,"Datuk Seri Anwar Ibrahim has directed ministers to allocate more time to go to the ground to assess issues related to prices and supply of essential goods ahead of the Hari Raya Aidilfitri celebrations.

Communications Minister Fahmi Fadzil said the prime minister had stressed this in Wednesday’s cabinet meeting after receiving feedback from several programmes he attended.","<div class=newsTextDataWrapInner><p>PUTRAJAYA (April 3): Datuk Seri Anwar Ibrahim has directed ministers to allocate more time to go to the ground to assess issues related to prices and supply of essential goods ahead of the Hari Raya Aidilfitri celebrations.</p></div>

<div class=newsTextDataWrapInner><p>Communications Minister Fahmi Fadzil said the prime minister had stressed this in Wednesday’s cabinet meeting after receiving feedback from several programmes he attended.</p></div>

<div class=newsTextDataWrapInner><p>“This emphasis has been given before the Hari Raya celebration, so the",新闻,,https://assets.theedgemarkets.com/fahmi-fadzil_19.jpg,https://assets.theedgemarkets.com/fahmi-fadzil_19.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Amir Hamzah leads Malaysian delegation to 28th Asean Finance Ministers' Meeting in Laos,https://www.klsescreener.com/v2/news/view/1304259,2024-04-03 23:20:54,2024-04-04 16:17:25,2024-04-03 23:07:16,"Finance Minister II Datuk Seri Amir Hamzah Azizan is leading a Malaysian delegation to the 28th Asean Finance Ministers’ Meeting in Luang Prabang, Laos, from Wednesday until Friday.

The delegation members will also attend the 11th Asean Finance Ministers and Central Bank Governors’ Meeting and related meetings, the Finance Ministry (MOF) said in a statement on Wednesday.

Bank Negara Malaysia governor Datuk Shaik Abdul Rasheed Abdul Ghaffour will also attend the meetings.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): Finance Minister II Datuk Seri Amir Hamzah Azizan is leading a Malaysian delegation to the 28th Asean Finance Ministers’ Meeting in Luang Prabang, Laos, from Wednesday until Friday.</p></div>

<div class=newsTextDataWrapInner><p>The delegation members will also attend the 11th Asean Finance Ministers and Central Bank Governors’ Meeting and related meetings, the Finance Ministry (MOF) said in a statement on Wednesday.</p></div>

<div class=newsTextDataWrapInner><p>Bank Negara Malaysia governor Datuk Shaik Abdul Rasheed Abdul Ghaffo",,,https://assets.theedgemarkets.com/Amir Hamzah Aziza_1.jpg,https://assets.theedgemarkets.com/Amir Hamzah Aziza_1.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Report any social media accounts misusing name of King, Queen",https://www.klsescreener.com/v2/news/view/1304257,2024-04-03 23:04:10,2024-04-04 15:19:41,2024-04-03 22:55:51,"Members of the public have been urged to report to the respective social media platforms any accounts that misuse the name of His Majesty Sultan Ibrahim the King of Malaysia and Her Majesty Raja Zarith Sofiah the Queen of Malaysia, or the Johor Royal Family.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): Members of the public have been urged to report to the respective social media platforms any accounts that misuse the name of His Majesty Sultan Ibrahim the King of Malaysia and Her Majesty Raja Zarith Sofiah the Queen of Malaysia, or the Johor Royal Family.</p></div>

<div class=newsTextDataWrapInner><p>According to a post shared on His Majesty’s official Facebook page, impersonation and misuse of identities are violations of the law, and appropriate action must be taken based on the stipulated rules and regulations.</p></div>

<",,,https://assets.theedgemarkets.com/fake_0.jpg,https://assets.theedgemarkets.com/fake_0.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
BNM continues engagement with key stakeholders since release of main publications,https://www.klsescreener.com/v2/news/view/1304251,2024-04-03 22:48:57,2024-04-04 15:19:37,2024-04-03 22:44:13,"Bank Negara Malaysia (BNM) has organised several engagement sessions with various stakeholders since March 20, 2024, in conjunction with the central bank’s key report publication recently.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): Bank Negara Malaysia (BNM) has organised several engagement sessions with various stakeholders since March 20, 2024, in conjunction with the central bank’s key report publication recently.</p></div>

<div class=newsTextDataWrapInner><p>BNM said the engagement sessions were aimed at sharing its assessment of the Malaysian economy and financial sector, as well as getting feedback from the central bank’s stakeholders.</p></div>

<div class=newsTextDataWrapInner><p>“These sessions involved government ministries and agencies, the diplo",,,https://assets.theedgemarkets.com/bnm-4_theedgemarkets.jpg,https://assets.theedgemarkets.com/bnm-4_theedgemarkets.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
CPO futures extend bullish run amid rising oil prices,https://www.klsescreener.com/v2/news/view/1304249,2024-04-03 22:48:56,2024-04-04 15:04:54,2024-04-03 22:39:19,"The crude palm oil (CPO) futures contract on Bursa Malaysia Derivatives continued its rally on Wednesday to close above RM4,400 a tonne following a surge in crude oil prices, said a dealer.

Palm oil trader David Ng said the expectation of better demand in coming weeks was also seen as lifting market sentiment.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 3): The crude palm oil (CPO) futures contract on Bursa Malaysia Derivatives continued its rally on Wednesday to close above RM4,400 a tonne following a surge in crude oil prices, said a dealer.</p></div>

<div class=newsTextDataWrapInner><p>Palm oil trader David Ng said the expectation of better demand in coming weeks was also seen as lifting market sentiment.</p></div>

<div class=newsTextDataWrapInner><p>“We see support at RM4,300 a tonne and resistance at RM4,500 a tonne,” he told Bernama.</p></div><div class=inPageAd id=div-gpt-ad",,,https://assets.theedgemarkets.com/Palm-Oil-3_reuters_76.jpg,https://assets.theedgemarkets.com/Palm-Oil-3_reuters_76.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
