title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
"Miti: 2,288 EV charging stations installed as of March",https://www.klsescreener.com/v2/news/view/1323553,2024-05-12 00:31:54,2024-05-13 13:34:28,2024-05-12 00:20:51,"A total of 268 electric vehicle (EV) charging stations have been operational, bringing the total number of EV charging bays to 2,288 units as of March 2024, according to the Ministry of Investment, Trade, and Industry (Miti).","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (May 11): A total of 268 electric vehicle (EV) charging stations have been operational, bringing the total number of EV charging bays&nbsp;to 2,288 units as of March 2024, according to the Ministry of Investment, Trade, and Industry (Miti).</p></div>

<div class=newsTextDataWrapInner><p>Minister Tengku Datuk Seri Zafrul Abdul Aziz said that while the goal of 10,000 new charging stations remains unchanged, the target for direct current&nbsp;fast chargers had been increased from 1,000 to 1,500 stations.</p></div>

<div class=newsTextDataWrapIn",Edge,,https://assets.theedgemarkets.com/20240424_PEO_PRESS CONFERENCE MITI Q12024_ZHD-1497_20240512001853_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240424_PEO_PRESS CONFERENCE MITI Q12024_ZHD-1497_20240512001853_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Twelve police reports lodged, five investigation papers opened over Kuala Kubu Baharu by-election",https://www.klsescreener.com/v2/news/view/1323551,2024-05-12 00:16:52,2024-05-13 13:34:25,2024-05-12 00:10:03,A total of 12 police reports for various offences were received with five investigation papers opened during the Kuala Kubu Baharu state by-election campaign period that ended on Saturday.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (May 11): A total of 12 police reports for various offences were received with five investigation papers opened during the Kuala Kubu Baharu state by-election campaign period that ended on Saturday.</p></div>

<div class=newsTextDataWrapInner><p>Selangor police chief Datuk Hussein Omar Khan said that since the campaign period started on April 27, two arrests had been made based on the reports, and seven of the total reports involved only preventive action by police.</p></div>

<div class=newsTextDataWrapInner><p>“The two men arrested were in",Edge,,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-156_20240512000903_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-156_20240512000903_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"PH's victory margin wider than expected in Kuala Kubu Baharu by-election, say analysts",https://www.klsescreener.com/v2/news/view/1323549,2024-05-12 00:03:55,2024-05-13 13:19:20,2024-05-11 23:50:28,"Pakatan Harapan’s (PH) victory in the Kuala Kubu Baharu (KKB) state by-election was widely expected by political analysts. 

Even so, they had expected it to be closer fought.","<div class=newsTextDataWrapInner><p>HULU SELANGOR (May 11): Pakatan Harapan’s (PH) victory in the Kuala Kubu Baharu (KKB) state by-election was widely expected by political analysts.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>Even so, they had expected it to be closer fought.</p></div>

<div class=newsTextDataWrapInner><p>PH-DAP’s Pang Sock Tao secured 14,000 votes, a 3,869-vote majority over Perikatan Nasional-Bersatu (PN-Bersatu) candidate Khairul Azhari Saut’s 10,131 votes in the by-election that came to a close on Saturday night.&nbsp;</p></div><div class=inPageAd id=div-gpt-",Edge,,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-155_20240511234626_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-155_20240511234626_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"PH wins in Kuala Kubu Baharu by-election with a majority of 3,869 votes",https://www.klsescreener.com/v2/news/view/1323541,2024-05-11 21:05:58,2024-05-13 13:04:40,2024-05-11 20:58:00,"Pakatan Harapan-DAP’s (PH-DAP) Pang Sock Tao has emerged victorious in the Kuala Kubu Baharu (KKB) state by-election, with a 3,869-vote margin over Perikatan Nasional-Bersatu (PN-Bersatu) candidate Khairul Azhari Saut.","<div class=""ceonothumb mx-auto d-block pb-5 w-100 imgw-800""><a class=""mobx embedimg-icon w-100"" data-desc=""(From third left) Hulu Langat Member of Parliament Mohd Sany Hamzan, Pakatan Harapan (PH) election director and Selangor DAP secretary Ng Sze Han, DAP national deputy chairman Gobind Singh Deo, PH-DAP candidate for Kuala Kubu Baharu Pang Sock Tao, and DAP national organising secretary Steven Sim Chee Keong cheering the victory of PH and the unity government in the Kuala Kubu Baharu state by-election on Saturday. (Photo by Choy Nyen Yiau/The Edge)"" data-rel=""ceolightbox"" href=""//assets.the",,,https://assets.theedgemarkets.com/20240427_PEO_PRK KUALA KUBU BARU_ZHD (37)_20240511205704_theedgemalaysia.jpg,https://assets.theedgemarkets.com/WhatsApp Image 2024-05-11 at 21.26.23_38c92fac_20240511212735_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Polling ends, vote-tallying process begins for Kuala Kubu Baharu by-election",https://www.klsescreener.com/v2/news/view/1323519,2024-05-11 19:20:45,2024-05-13 13:04:37,2024-05-11 19:01:05,"The polling process for the Kuala Kubu Baharu (KKB) state by-election, which began at 8am on Saturday, concluded at 6pm when all 18 polling centres were closed.","<div class=newsTextDataWrapInner><p>HULU SELANGOR (May 11): The polling process for the Kuala Kubu Baharu (KKB) state by-election, which began at 8am on Saturday, concluded at 6pm when all 18 polling centres were closed.</p></div>

<div class=newsTextDataWrapInner><p>A total of 17 polling centres were closed at 6pm except for Sekolah Jenis Kebangsaan Cina Bukit Fraser,&nbsp; which closed at&nbsp;2pm.&nbsp;It&nbsp;catered&nbsp;for only 40 voters.</p></div>

<div class=newsTextDataWrapInner><p>All ballot boxes from the 74 voting streams were taken to the Dewan Serbaguna dan Kompleks Sukan Da",,,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-139_20240511190022_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240511_PEO_POLLING DAY AT PRK KKB_ZHD-139_20240511190022_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bursa's average daily trading value jumps 42% to RM2.9b in 4M2024,https://www.klsescreener.com/v2/news/view/1323499,2024-05-11 17:35:49,2024-05-13 12:49:21,2024-05-11 17:22:34,"Bursa Malaysia’s average daily trading value (ADTV) jumped 42% to RM2.9 billion in the first four months of 2024 (4M2024), showing the vibrancy of the local equity market since early this year.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (May 11): Bursa Malaysia’s average daily trading value (ADTV) jumped 42% to RM2.9 billion in the first four months of 2024 (4M2024), showing the vibrancy of the local equity&nbsp;market since early this year.</p></div>

<div class=newsTextDataWrapInner><p>Bursa Malaysia Bhd chief executive officer Datuk Muhamad Umar Swift said just this week, the local market capitalisation hit a record high of RM2 trillion, with the benchmark index of FBM KLCI&nbsp;surpassing 1,600 points for the first time in two years.</p></div>

<div class=newsTextDataWr",新闻,,https://assets.theedgemarkets.com/20240206_BLD_BURSA MALAYSIA_ZHD-608_20240318133459_theedgemalaysia_0.jpg,https://assets.theedgemarkets.com/20240206_BLD_BURSA MALAYSIA_ZHD-608_20240318133459_theedgemalaysia_0.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Loke says e-hailing price bidding system never approved by MOT,https://www.klsescreener.com/v2/news/view/1323481,2024-05-11 17:05:55,2024-05-13 12:49:18,2024-05-11 16:58:59,"The Ministry of Transport (MOT) has never allowed any e-hailing service provider to use the price bidding system for passengers in the country, said Minister Anthony Loke Siew Fook.","<div class=newsTextDataWrapInner><p>MELAKA (May 11): The Ministry of Transport (MOT) has never allowed any e-hailing&nbsp;service provider to use the price bidding system for passengers in the country, said Minister Anthony Loke Siew Fook.</p></div>

<div class=newsTextDataWrapInner><p>He said the ministry was not informed&nbsp;of the matter, and as a precaution, the Land Public Transport Agency (APAD) has been directed to&nbsp;investigate the system currently being used among e-hailing drivers.</p></div>

<div class=newsTextDataWrapInner><p>“APAD will look into this, and as far as I know,",新闻,,https://assets.theedgemarkets.com/20240318_PEO_SIGNING CEREMONY MOT & MAHB_MSY (5) Loke_20240511165753_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240318_PEO_SIGNING CEREMONY MOT & MAHB_MSY (5) Loke_20240511165753_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Anwar to undertake official visit to Qatar from Sunday to Tuesday,https://www.klsescreener.com/v2/news/view/1323479,2024-05-11 17:05:54,2024-05-13 11:49:37,2024-05-11 16:45:18,"Prime Minister Datuk Seri Anwar Ibrahim will undertake an official visit to Qatar from Sunday to Tuesday aimed at strengthening the long-standing relations and multifaceted cooperation between Malaysia and Qatar, said the Foreign Ministry.","<div class=newsTextDataWrapInner><p>PUTRAJAYA (May 11): Prime Minister Datuk Seri Anwar Ibrahim will undertake an official visit to Qatar from Sunday to Tuesday aimed at strengthening&nbsp;the long-standing relations and multifaceted cooperation between Malaysia and Qatar, said the Foreign Ministry.</p></div>

<div class=newsTextDataWrapInner><p>The ministry, widely known as Wisma Putra, stated on Saturday that this inaugural visit by the prime minister, upon the invitation of the Amir of Qatar, Sheikh Tamim Bin Hamad Al Thani, coincides with the 50th anniversary of the establishment of dipl",新闻,,https://assets.theedgemarkets.com/20240422_PEO_KL20 SUMMIT 2024_7_ Anwar LYY_20240429163912_theedgemalaysia_0.jpg,https://assets.theedgemarkets.com/20240422_PEO_KL20 SUMMIT 2024_7_ Anwar LYY_20240429163912_theedgemalaysia_0.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Viral message of US imposing sanctions on Malaysia is fake, says Fahmi",https://www.klsescreener.com/v2/news/view/1323475,2024-05-11 16:48:44,2024-05-13 11:45:25,2024-05-11 16:37:06,"A viral message claiming that Malaysia is the first Asean member country sanctioned by the US is fake, according to Communications Minister Fahmi Fadzil.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (May 11): A viral message claiming that Malaysia is the first Asean member country sanctioned by the US is fake, according to Communications Minister Fahmi Fadzil.</p></div>

<div class=newsTextDataWrapInner><p>Fahmi, who is also the unity government spokesperson, said he had received a confirmation from the US Embassy that the viral message was fake news, while the international news agency,<em> Reuters</em>, also denied publishing a report containing such misinformation.</p></div>

<div class=newsTextDataWrapInner><p>“Based on the denial b",,,https://assets.theedgemarkets.com/20240506_PEO_FAHMI FADZIL 5SAM_20240511163536_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240506_PEO_FAHMI FADZIL 5SAM_20240511163536_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Reuters says report on Malaysia listed as state sponsor of terror is false,https://www.klsescreener.com/v2/news/view/1323469,2024-05-11 13:50:49,2024-05-13 10:34:53,2024-05-11 13:40:51,A news report attributed to Reuters that Malaysia is the first country in Southeast Asia to be listed by the US as a state sponsor of terror is false.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (May 11): A news report attributed to <em>Reuters</em> that Malaysia is the first country in Southeast Asia to be listed by the US as a state sponsor of terror is false.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>“Any claims that <em>Reuters </em>reported that Malaysia is the first country in Southeast Asia to be listed by the US as a state sponsor of terror are false,” the news agency posted on the X&nbsp;platform (formerly known as Twitter).</p></div>

<div class=newsTextDataWrapInner><p><em>Reuters</em> said it did not report th",Edge,,https://assets.theedgemarkets.com/20210830 Malaysia Malaysian flag Sam Fong _20240124162638_theedgemalaysia_3.jpg,https://assets.theedgemarkets.com/20210830 Malaysia Malaysian flag Sam Fong _20240124162638_theedgemalaysia_3.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
