title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Wall St ends lower in aftermath of global tech outage,https://www.klsescreener.com/v2/news/view/1361453,2024-07-20 07:44:22,2024-07-20 07:44:22,2024-07-20 07:31:00,US stocks extended their slump on Friday as lingering chaos related to a global technical outage caused by a software glitch added uncertainty to an already-anxious market.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">The Dow fell 377.49 points, or 0.93%, to 40,287.53, the S&amp;P 500 lost 39.59 points, or 0.71%, to 5,505 and the Nasdaq dropped 144.28 points, or 0.81%, to 17,726.94.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>NEW YORK: US stocks extended their slump on Friday as lingering chaos related to a global technical outage caused by a software glitch added uncertainty to an already-anxious market.</p><p>The far-reaching tech outage disrupted operations across ",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812701.JPG,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812701.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Improving social welfare,https://www.klsescreener.com/v2/news/view/1361451,2024-07-20 07:33:24,2024-07-20 07:33:24,2024-07-20 00:00:00,"The question of how the government would, or for many Malaysians, should take care of the needy among the rakyat will always be asked, especially as the budget season approaches every year.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Helping the needy: People buying groceries at a low-cost housing scheme in Kuala Lumpur. The government needs to spend more on programmes to raise income level, improve livelihood and enhance the quality of life of the low and medium-income groups.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>THE question of how the government would, or for many Malaysians, should take care of the needy among the rakyat will always be asked, especially as the budget seaso",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812693.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812879.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Expanding horizons,https://www.klsescreener.com/v2/news/view/1361447,2024-07-20 07:11:46,2024-07-20 07:11:46,2024-07-20 00:00:00,"This year’s Star Outstanding Business Awards (SOBA) LAB discussion addressed the economic uncertainty that small and medium enterprises (SMEs) are facing, while encouraging them to expand their business capacity through exports.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Ahmad: SMEs today take a more proactive management approach.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>THIS year’s Star Outstanding Business Awards (SOBA) LAB discussion addressed the economic uncertainty that small and medium enterprises (SMEs) are facing, while encouraging them to expand their business capacity through exports.</p><p>Held at the Cybertorium in Menara Star, Petaling Jaya on July 17, this SOBA LAB – which refers to “learn, aspire and b",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812683.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812687.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
How the collection of taxes can help the needy,https://www.klsescreener.com/v2/news/view/1361445,2024-07-20 07:11:44,2024-07-20 07:11:44,2024-07-20 00:00:00,"Economists generally believe that the government’s tax collection plays a significant role in helping to improve the social welfare of Malaysians, especially among the needy class.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Economist Geoffrey Williams.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>ECONOMISTS generally believe that the government’s tax collection plays a significant role in helping to improve the social welfare of Malaysians, especially among the needy class.</p><p>Interestingly, however, they offer varying opinions on the what and the how: which kind of taxes to be collected and the methods for doing so.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812665.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812665.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Delay of last two digital banks ‘not surprising’,https://www.klsescreener.com/v2/news/view/1361443,2024-07-20 07:11:42,2024-07-20 07:11:42,2024-07-20 00:00:00,"The delay in the launch of the two remaining digital banks in Malaysia does not come as a surprise as Bank Negara is normally very stringent when it comes to deposit-taking, and other banking activities.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>The delay in the launch of the two remaining digital banks in Malaysia does not come as a surprise as Bank Negara is normally very stringent when it comes to deposit-taking, and other banking activities.</p><p>Furthermore, there are many hurdles to cross before a digital bank can actually come to fruition.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812674.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812827.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Management of public funds requires a rethink,https://www.klsescreener.com/v2/news/view/1361441,2024-07-20 07:11:41,2024-07-20 07:11:41,2024-07-20 00:00:00,"Every year, without fail, the Auditor General’s (AG) report to Parliament will unearth some of the shenanigans out there mismanaging public funds that have been entrusted to them.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The emergence of the chairman and CEO in the IP as well as the presence of other members without proper investment background needs to be reviewed. — Reuters</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>EVERY year, without fail, the Auditor General’s (AG) report to Parliament will unearth some of the shenanigans out there mismanaging public funds that have been entrusted to them.</p><p>This year, the target was a few corporations but the biggest one was o",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812673.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812673.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Financial strategies to counter weakening ringgit,https://www.klsescreener.com/v2/news/view/1361439,2024-07-20 07:11:41,2024-07-20 07:11:41,2024-07-20 00:00:00,The weakening of the Malaysian ringgit against the US dollar can potentially erode the value of your ringgit-denominated savings.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">A weakening ringgit shouldn’t be a cause for panic. Instead, view it as an opportunity to broaden your investment horizons.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>THE weakening of the Malaysian ringgit against the US dollar can potentially erode the value of your ringgit-denominated savings.</p><p>This depreciation has been driven by various factors beyond our control. As a result, many Malaysian investors are seeking ways to diversify their portfol",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812671.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812671.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
KTMB’s new Asean Express to complement port operations,https://www.klsescreener.com/v2/news/view/1361437,2024-07-20 07:11:39,2024-07-20 07:11:39,2024-07-20 00:00:00,"It was a long-awaited development of the Pan-Asian railway, which will seamlessly link Asean to China. And Malaysia is now on the bandwagon as Keretapi Tanah Melayu Bhd (KTMB) recently launched the Asean Express.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The Asean Express is seen as a transformative leap in regional logistics. — Bernama</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>IT was a long-awaited development of the Pan-Asian railway, which will seamlessly link Asean to China. And Malaysia is now on the bandwagon as Keretapi Tanah Melayu Bhd (KTMB) recently launched the Asean Express.</p><p>It is a new international freight train service connecting Malaysia, Thailand, Laos and China, to improve trade",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812663.jpeg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812663.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
BAM: Branding is key to standing out,https://www.klsescreener.com/v2/news/view/1361435,2024-07-20 07:11:38,2024-07-20 07:11:38,2024-07-20 00:00:00,Branding serves as the foundation for creating a unique identity and establishing a strong presence in the market.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Loo: BAM has played such a strong role in providing that branding, whether corporate or personal, is so vital in the business landscape today.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>BRANDING serves as the foundation for creating a unique identity and establishing a strong presence in the market.</p><p>Is it necessary in today’s day and age?</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812313.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812313.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
EEA 2024 to kick off with Global Navigator Series in Kuala Lumpur,https://www.klsescreener.com/v2/news/view/1361433,2024-07-20 07:11:36,2024-07-20 07:11:36,2024-07-20 00:00:00,The fifth edition of the Export Excellence Awards (EEA) will kick off with its inaugural Global Navigator Series (GNS) next month.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Trade aid: Yazrin will share knowledge on navigating China’s business landscape.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>PETALING JAYA: The fifth edition of the Export Excellence Awards (EEA) will kick off with its inaugural Global Navigator Series (GNS) next month.</p><p>The GNS is a unique experience that offers attendees skills and insights from the latest global trends in exports, real-life success stories about opportunities and challenges and c",,,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812667.jpg,https://apicms.thestar.com.my/uploads/images/2024/07/20/2812669.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
