title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Unlocking the future of homeownership: Gamuda Land’s Game-Changing GL Connect Portal,https://www.klsescreener.com/v2/news/view/1403467,2024-10-07 07:06:25,2024-10-07 18:00:55,2024-10-07 07:00:00,"Navigating the complexities of purchasing a home can be daunting, whether you are a first-time buyer or a seasoned home purchaser, with the myriad choices and decisions to make. In response, Gamuda Land has introduced the GL Connect Portal, an artificial intelligence (AI)-powered platform designed to simplify and personalise everyone’s home-buying journey.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/gamuda-bc071024_thumb_theedgemalaysia.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/gamuda-bc071024_thumb_theedgemalaysia.jpg"" /></a></div>

<div class=newsTextDataWrapInner><p>Navigating the complexities of purchasing a home can be daunting, whether you are a first-time buyer or a seasoned home purchaser, with the myriad choices and decisions to make. In response, Gamuda Land has introduced the GL Connect Portal, an artifi",Edge,,https://assets.theedgemarkets.com/gamuda-bc071024_thumb_theedgemalaysia.jpg,https://assets.theedgemarkets.com/gamuda-bc071024_thumb_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Taking on the global cities of Sydney + Melbourne,https://www.klsescreener.com/v2/news/view/1403431,2024-10-07 00:06:29,2024-10-07 18:00:51,2024-10-07 00:00:00,"Australia has long been synonymous with world-class education and its main cities have consistently ranked among the most liveable in the world. Sydney, the capital of New South Wales, and Melbourne, the capital city of Victoria, are among some of the best student cities globally.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""https://assets.theedgemarkets.com/SP-Setia_Australia-Special-Report_Thumb.jpg""><img alt="""" src=""https://assets.theedgemarkets.com/SP-Setia_Australia-Special-Report_Thumb.jpg"" /></a></div>

<div class=newsTextDataWrapInner><p>Australia has long been synonymous with world-class education and its main cities have consistently ranked among the most liveable in the world. Sydney, the capital of New South Wales, and Melbourne, the capital city of Victoria, are among some of the best stu",Edge,,https://assets.theedgemarkets.com/SP-Setia_Australia-Special-Report_Thumb.jpg,https://assets.theedgemarkets.com/SP-Setia_Australia-Special-Report_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Taman Subang Ria: A Lush Oasis in Subang Jaya Where Nature and Community Thrive,https://www.klsescreener.com/v2/news/view/1403429,2024-10-07 00:06:27,2024-10-07 17:35:28,2024-10-07 00:00:00,"Taman Subang Ria, nestled in the bustling heart of Subang Jaya City Centre, stands as a testament to the harmonious coexistence of urban life and diverse wildlife. This vibrant ecosystem, anchored by the iconic fig trees, not only supports a complex web of biodiversity but also serves as a green sanctuary for the community, demonstrating the successful integration of nature into urban planning.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""Actual site of the 180-acre Taman Subang Ria."" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2024/SDP-SJCC-BC07102024_thumbv2_tem.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2024/SDP-SJCC-BC07102024_thumbv2_tem.jpg"" /></a>
<div class=""thumb-cap text-center text-bold"">Actual site of the 180-acre Taman Subang Ria.</div>
</div>

<div class=newsTextDataWrapInner><p>Taman Subang Ria, nestled in the bustling heart of Subang Jaya City Centre, stands as a testament to the",,,https://assets.theedgemarkets.com/SDP-SJCC-BC07102024_thumbv2_tem.jpg,https://assets.theedgemarkets.com/SDP-SJCC-BC07102024_thumbv2_tem.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
140 Years and Beyond with Malaysia,https://www.klsescreener.com/v2/news/view/1403427,2024-10-07 00:06:26,2024-10-07 17:50:18,2024-10-07 00:00:00,"It was a momentous occasion for HSBC as we commemorated our 140-year anniversary in Malaysia with distinguished guests, including YAB Dato' Seri Anwar bin Ibrahim, the Prime Minister of Malaysia. The celebration in Kuala Lumpur, which brought together key stakeholders and longstanding customers, reinforced the country's significance in our ASEAN expansion strategy.","<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-desc=""(From left) Dato’ Omar Siddiq, CEO, HSBC Bank Malaysia, Tan Sri Sir Dr. Jeffrey Cheah KBE AO, Founder and Chairman, Sunway Group, YB Datuk Seri Johari Bin Abdul Ghani, Minister of Plantation and Commodities, YB Senator Datuk Seri Amir Hamzah Azizan, Minister of Finance II, YAB Dato’ Seri Anwar bin Ibrahim, Prime Minister of Malaysia, Surendra Rosha, Co-Chief Executive, HSBC Asia-Pacific, YB Liew Chin Tong, Deputy Minister, Ministry of Investment, Trade and Industry, David Gordon Eldon, Deputy Chairma",,,https://assets.theedgemarkets.com/HSBC_4-5-BC_140-Years_Thumb.jpg,https://assets.theedgemarkets.com/HSBC_4-5-BC_140-Years_Thumb.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Managing the global minimum tax environment,https://www.klsescreener.com/v2/news/view/1403533,2024-10-07 08:11:24,2024-10-07 08:11:24,2024-10-07 00:00:00,TAX professionals and multinational enterprises (MNEs) are at the crossroads in an increasingly complex global tax environment.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>TAX professionals and multinational enterprises (MNEs) are at the crossroads in an increasingly complex global tax environment.</p><p>With more intricate reporting demands and rapid digitalisation, the introduction of Pillar Two under the Organisation for Economic Cooperation and Development’s (OECD) Base Erosion and Profit Shifting 2.0 initiative presents new challenges that tax professionals must navigate.</p><p>As these global reforms take shape, MNEs are at the forefront of ad",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950493.jpg,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950493.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Stronger adex showing,https://www.klsescreener.com/v2/news/view/1403527,2024-10-07 07:55:23,2024-10-07 07:55:23,2024-10-07 00:00:00,"PETALING JAYA: The local advertising industry is poised for a stronger showing next year, supported by a robust economy and acceleration of the digital transformation space.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">IPG Mediabrands Malaysia CEO officer Bala Pomaleh</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: The local advertising industry is poised for a stronger showing next year, supported by a robust economy and acceleration of the digital transformation space.</p><p>Industry leaders and analysts said the robust ringgit and foreign investor confidence are plus points that would spur the ad industry.</p><p>Apart from this, the rapid digital transformation taking shape in the ad space would be an a",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950138.jpg,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950138.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"South Koreans increase spending in Vietnam",https://www.klsescreener.com/v2/news/view/1403525,2024-10-07 07:44:38,2024-10-07 07:44:38,2024-10-07 00:00:00,"HANOI: Vietnam continues to be a top Asian destination for travellers from South Korea, with emerging cities witnessing impressive spending growth, according to the latest analysis from Visa, the world leader in digital payments.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Vietnam ranks first among the most favourable foreign destinations for Korean visitors during the summer holiday season of 2024. (Photo: vneconomy)</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>HANOI: Vietnam continues to be a top Asian destination for travellers from South Korea, with emerging cities witnessing impressive spending growth, according to the latest analysis from Visa, the world leader in digital payments.</p><p>Visa’s Green Shoots Radar survey showed that travel among South Koreans has rev",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950486.jpg,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950486.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Green mobility in the country charging ahead,https://www.klsescreener.com/v2/news/view/1403523,2024-10-07 07:44:37,2024-10-07 07:44:37,2024-10-07 00:00:00,"AS I reflect on the transformative year of 2024, I can’t help but feel an immense sense of pride and optimism for Malaysia’s automotive industry. It has been a thrilling journey filled with significant advancements in electric vehicles (EVs), green technology, and local manufacturing.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Infrastructure for EVs is slowly growing in Malaysia — Filepic/The Star</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>AS I reflect on the transformative year of 2024, I can’t help but feel an immense sense of pride and optimism for Malaysia’s automotive industry. It has been a thrilling journey filled with significant advancements in electric vehicles (EVs), green technology, and local manufacturing.</p><p>Together, we are confidently positioning ourselves as a regional leader, perfectly aligning with th",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950480.jpg,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950480.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Nusantara draws flak due to elite-only facilities",https://www.klsescreener.com/v2/news/view/1403521,2024-10-07 07:44:35,2024-10-07 07:44:35,2024-10-07 00:00:00,"Jakarta: The construction of Nusantara, Indonesia’s planned new capital city in East Kalimantan, has drawn flak from analysts who fear the megaproject is veering toward elite private developments at the expense of inclusivity.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">FILE PHOTO: General view of Garuda Palace, the future Presidential Palace, and ministerial offices under construction in the new capital city of Nusantara, a day before Indonesia's 79th Independence Day, in East Kalimantan province, Indonesia, August 16, 2024. REUTERS/Willy Kurniawan/File Photo</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>Jakarta: The construction of Nusantara, Indonesia’s planned new capital city in East Kalimantan, has drawn flak from analysts who fear the megaproject is veering towar",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950129.JPG,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950129.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"All that glitters is in fact gold for newlyweds",https://www.klsescreener.com/v2/news/view/1403519,2024-10-07 07:44:34,2024-10-07 07:44:34,2024-10-07 00:00:00,"Beijing: Gold rings, earrings and necklaces have always been the go-to trio for traditional Chinese weddings.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">FILE PHOTO: A gold ingot and gold coins are seen in this illustration picture taken November 17, 2017. REUTERS/Eric Gaillard/Illustration/File Photo</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>Beijing: Gold rings, earrings and necklaces have always been the go-to trio for traditional Chinese weddings.</p><p>However, breaking away from tradition, Zhou Xiao and his wife are turning heads by considering gold bars for their upcoming wedding.</p><p>Their reasoning? “It’s a smart choice – no extra fees and t",,,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950124.JPG,https://apicms.thestar.com.my/uploads/images/2024/10/07/2950124.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
