title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
A house inspection outweighs its cost,https://www.klsescreener.com/v2/news/view/1399563,2024-09-29 07:11:24,2024-09-29 07:11:24,2024-09-29 00:00:00,Buying a new house is a dream come true for most Malaysians.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>BUYING a new house is a dream come true for most Malaysians.</p><p>That first step through the front door and smelling the fresh paint coating the walls is a feeling like no other. Sunlight shines through the windows, brightening the place up and securing the certitude that this is home.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936040.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936040.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Rethinking the shopping mall experience,https://www.klsescreener.com/v2/news/view/1399561,2024-09-29 07:11:24,2024-09-29 07:11:24,2024-09-29 00:00:00,"In Malaysia, the shopping mall is often synonymous with luxury and comfort – pristine floors, chilly air-conditioning, spotless restrooms and a noticeable security presence. These elements are seen as essential to creating an ideal environment for shoppers.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Malaysian spending their time with family at a mall during the festive and school break. </p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>In Malaysia, the shopping mall is often synonymous with luxury and comfort – pristine floors, chilly air-conditioning, spotless restrooms and a noticeable security presence. These elements are seen as essential to creating an ideal environment for shoppers.</p><p>However, this concept of what constitutes an excellent mall ",,,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936427.jpeg,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936427.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Tenants and landlords have mutual responsibilities,https://www.klsescreener.com/v2/news/view/1399559,2024-09-29 07:11:23,2024-09-29 07:11:23,2024-09-29 00:00:00,"What comes with renting out your home to tenants? It can be a rollercoaster ride of emotions. Or like playing a high-stakes game of Russian roulette, but with rent cheques instead of bullets.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>What comes with renting out your home to tenants? It can be a rollercoaster ride of emotions. Or like playing a high-stakes game of Russian roulette, but with rent cheques instead of bullets.</p><p>One wrong spin and you could end up with a tenant who’s more trouble than his or her worth. But done right, renting out your home can be a lucrative investment.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936086.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/28/2936086.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Police probing allegations of indoctrination at GISB quarantine centres in Malaysia and abroad,https://www.klsescreener.com/v2/news/view/1399529,2024-09-28 21:36:13,2024-09-30 12:05:26,2024-09-28 21:22:07,"The police are currently investigating claims made via Pusat Kajian Ajaran Sesat's (Pukas) Facebook account regarding the existence of GISB Holdings Sdn Bhd quarantine centres at various locations, both domestically and abroad.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 28): The police are currently investigating claims made via&nbsp;Pusat Kajian Ajaran Sesat's (Pukas) Facebook account regarding the existence of GISB Holdings Sdn Bhd quarantine centres at various locations, both domestically and abroad.</p></div>

<div class=newsTextDataWrapInner><p>In a media statement on Saturday, Inspector General of Police (IGP) Tan Sri Razarudin Husain said the&nbsp;quarantine centres are believed to be used for&nbsp;indoctrination, and to subject problematic members to mental abuse.</p></div>

<div class=newsTex",,,https://assets.theedgemarkets.com/razarudin IGP_20240924091224_bernama_1.jpg,https://assets.theedgemarkets.com/razarudin IGP_20240924091224_bernama_1.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"BN retains Mahkota state seat with landslide majority of 20,648 votes",https://www.klsescreener.com/v2/news/view/1399525,2024-09-28 20:47:10,2024-09-30 12:20:03,2024-09-28 20:39:21,"Barisan Nasional (BN) retained the Mahkota state seat after its candidate Syed Hussien Syed Abdullah secured a 20,648-vote majority win over the Perikatan Nasional (PN) challenger in the by-election on Saturday.","<div class=newsTextDataWrapInner><p>KLUANG (Sept 28):&nbsp;Barisan Nasional&nbsp;(BN) retained&nbsp;the&nbsp;Mahkota state seat&nbsp;after its candidate&nbsp;Syed Hussien Syed Abdullah secured a 20,648-vote majority win over the Perikatan Nasional (PN) challenger in the by-election on Saturday.</p></div>

<div class=newsTextDataWrapInner><p>Syed Hussien, the Kluang Umno Youth chief who represented the unity government, garnered 27,995 votes, surpassing PN’s Mohamad Haizan Jaafar, who received 7,347 votes.</p></div>

<div class=newsTextDataWrapInner><p>The official results were announced by",,,https://assets.theedgemarkets.com/FW1422745_PRK41_28092024_UNDI_CALON-lpr_20240928203726_bernama.jpg,https://assets.theedgemarkets.com/FW1422745_PRK41_28092024_UNDI_CALON-lpr_20240928203726_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Fahmi welcomes telco-media collaboration to develop AI applications,https://www.klsescreener.com/v2/news/view/1399519,2024-09-28 19:17:08,2024-09-30 11:50:06,2024-09-28 19:04:23,"Malaysia welcomes the collaboration of telecommunications companies (telcos) with any local media organisations to develop artificial intelligence (AI) applications to help produce content, as well as report efficiently and effectively.","<div class=newsTextDataWrapInner><p>BEIJING (Sept 28): Malaysia welcomes the collaboration of telecommunications companies (telcos) with any local media organisations to develop artificial intelligence (AI) applications to help produce content, as well as report efficiently and effectively.</p></div>

<div class=newsTextDataWrapInner><p>Communications Minister Fahmi Fadzil gave Huawei as an example of a company from China that has sophisticated AI applications that can be used in various fields, including the media and film industries.</p></div>

<div class=newsTextDataWrapInner><p>""I foun",新闻,,https://assets.theedgemarkets.com/20240506_PEO_FAHMI FADZIL 5SAM_20240511163536_theedgemalaysia_5.jpg,https://assets.theedgemarkets.com/20240506_PEO_FAHMI FADZIL 5SAM_20240511163536_theedgemalaysia_5.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
TA Securities expects RM403.7b allocation for Budget 2025,https://www.klsescreener.com/v2/news/view/1399509,2024-09-28 17:17:07,2024-09-30 11:47:45,2024-09-28 17:00:04,"An allocation of RM403.7 billion is expected for Budget 2025, comprising operating expenditure of RM305.7 billion and development expenditure of RM97.9 billion, according to TA Securities Holdings Bhd.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 28): An allocation of RM403.7 billion is expected for Budget 2025, comprising&nbsp;operating expenditure of&nbsp;RM305.7 billion&nbsp;and development expenditure of RM97.9 billion, according to TA Securities Holdings Bhd.</p></div>

<div class=newsTextDataWrapInner><p dir=""ltr"">In a report, it said stronger revenue growth versus spending would lead to a lower fiscal deficit of RM76.4 billion, or 3.7% of gross domestic product,&nbsp;in 2025, versus its forecast of 4.2% in 2024, and is on target to achieve the government’s 3.5% target in 2",Edge,,https://assets.theedgemarkets.com/20230403_BLD_PRIME MINISTER OFFICE_4_LYY Putrajaya_20240817123416_theedgemalaysia_4.jpg,https://assets.theedgemarkets.com/20230403_BLD_PRIME MINISTER OFFICE_4_LYY Putrajaya_20240817123416_theedgemalaysia_4.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Selangor Zakat Board says GISB, subsidiaries never paid tithe",https://www.klsescreener.com/v2/news/view/1399505,2024-09-28 17:06:49,2024-09-30 11:20:11,2024-09-28 16:48:19,"The Selangor Zakat Board (LZS) confirmed that it had never received any kind of zakat payment from GISB Holdings Sdn Bhd or its subsidiaries.

LZS head of collection division Mohd Fikri Naim Harun said this is despite the board having held talks on tithe collection at GISBH premises.","<div class=newsTextDataWrapInner><p>SHAH ALAM (Sept 28): The Selangor Zakat Board (LZS) confirmed that it had never received any kind of zakat payment from GISB Holdings Sdn Bhd or its subsidiaries.</p></div>

<div class=newsTextDataWrapInner><p dir=""ltr"">LZS head of collection division Mohd Fikri Naim Harun said this is despite the board having held talks on tithe collection at&nbsp;GISBH premises.</p></div>

<div class=newsTextDataWrapInner><p dir=""ltr"">""There are more than 20 GISB-related companies on our list, but none have made zakat payments to LZS. We also cannot determine the tithe",新闻,,https://assets.theedgemarkets.com/FW1420886_KL14_21092024_GISBA_SUBANG-lpr_20240928164546_bernama.jpg,https://assets.theedgemarkets.com/FW1420886_KL14_21092024_GISBA_SUBANG-lpr_20240928164546_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Penang launches incentives to attract chip design firms, engineers",https://www.klsescreener.com/v2/news/view/1399503,2024-09-28 16:51:18,2024-09-30 10:50:11,2024-09-28 16:36:44,The Penang government on Saturday launched an incentive programme to attract chip design firms and engineers to the Bayan Lepas Industrial Park and designated surrounding area.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 28): The Penang government on Saturday launched an incentive programme to attract chip design firms and engineers to the Bayan Lepas Industrial Park and designated surrounding area.</p></div>

<div class=newsTextDataWrapInner><p>The ‘Penang Silicon Design @5km+’ zone will provide annual subsidies worth up to RM2 million over three years, according to a statement from Invest Penang. The incentives will be available to both local and foreign integrated circuit (IC) design firms based in Malaysia.</p></div>

<div class=newsTextDataWrapInn",新闻,,https://assets.theedgemarkets.com/20230901_PEO_CHOW KON YEOW_CHIEF MINISTER OF PENANG_DSC_2659_LYY_20240427170550_theedgemalaysia_2.jpg,https://assets.theedgemarkets.com/20230901_PEO_CHOW KON YEOW_CHIEF MINISTER OF PENANG_DSC_2659_LYY_20240427170550_theedgemalaysia_2.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Selangor to build 60,000 affordable Rumah Idaman units by 2027, says Amirudin",https://www.klsescreener.com/v2/news/view/1399487,2024-09-28 14:36:20,2024-09-30 10:50:07,2024-09-28 14:23:56,"The Selangor government aims to build 60,000 affordable housing units under the Rumah Idaman initiative by 2027, said Menteri Besar Datuk Seri Amirudin Shari.

He said the momentum of house construction under the initiative is going well, with 40,000 units currently in the process of awaiting related approval.","<div class=newsTextDataWrapInner><p>CYBERJAYA (Sept 28): The Selangor government aims to build 60,000 affordable housing units under the Rumah Idaman initiative by 2027, said Menteri Besar Datuk Seri Amirudin Shari.</p></div>

<div class=newsTextDataWrapInner><p>He said the momentum of house construction under the initiative is going well, with 40,000 units currently in the process of awaiting related approval.</p></div>

<div class=newsTextDataWrapInner><p>""We are waiting for the planning permission process and building permission and so on for&nbsp;approximately 40,000 units...10,000 uni",新闻,,https://assets.theedgemarkets.com/Amirudin 20240909_PEO_LAUNCH OF PUBLIC PRIVATE MASTER PLAN 2030_SB_2_20240909161802_theedgemalaysia_1.jpg,https://assets.theedgemarkets.com/Amirudin 20240909_PEO_LAUNCH OF PUBLIC PRIVATE MASTER PLAN 2030_SB_2_20240909161802_theedgemalaysia_1.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
